Result,Text,Title
yes,asosyal kişilik bozukluğu ile ilintilidir,sosyal fobi
yes,öğrenim hayatımı zindana çeviren fobidir. toplulukta konuşmak çok büyük bir eziyettir.,sosyal fobi
yes,"toplum içinde olumsuz örnek verlince kızaran, psikiyatrise gittim, bugün okulda yine olumsuz örnekler verildi yine kızardım, artık hayattan nefret ediyorum kalalığın içine çıkmak istemiyorum",sosyal fobi
yes,"sosyal ortamlarda geri çekilme, dikkat odağı olmaktan sakınma ve sakınamadıklarında tevazu maskesinin ardına saklanma gibi davranışlar gösterebilirler.",sosyal fobi
yes,bu hastalık 25 yaşında tekrar hortladığında hayatınızın en güzel zamanları zehir olur.,sosyal fobi
yes,"küçükken çok uslu çok efendi çocuklar çok hanım kızlardır. sonra büyüdükçe işler değişir. kendini iyi gizler, yaşamını ona göre düzenler derken bir gün okulda işte gönül işlerinde elbet birinde bir yerde patlak verir.",sosyal fobi
yes,"insanlarda da narsisizm olmakla beraber, bu insanların narsisizmi sebep olmaktan ziyade sonuçtur. kısırdöngüdür. en kötüsü doğal bir narsisizm değildir.",sosyal fobi
yes,"sosyal fobi yüzünden yapamadıkların bir türlü aklından çıkmaz. geriye dönüp baktığında yaşanmamış bir çocukluk, yaşanmamış bir gençlik.",sosyal fobi
yes,içine kapanıktır. kadın gördüğü vakit dili tutulur yanakları kızarır. saçları terler. ... ertesi gün devamını getiremiyor 'bu kız benim klasmanım ngoài' diyip kendini oyundan soğutuyor.,sosyal fobi
yes,takıldıgı odaya 4 sene girememektir...veya bir arkadasınız sizi yeni bir arkadas ortamıyla tanıstıracaktır siz bulusmanın sabahı herkese nasıl selam vereceginizi dusunursunuz acaba teker teker opsem mi el mi sıkıssam yok yok merhaba diyim sadece...,sosyal fobi
yes,"hani açıkta kalmış kara böcekler hemen bir nesne altına gizlenmek çabasına girerler ya işte öyle metroya biner binmez hemen tüm köşelere dağılırlar ve oradan görünür olanları izlerler, hatta kimileri tamamen sırtını döner ininceye kadar öyle takılır.",sosyal fobi
yes,"sf li evlenebilir mi? ben evlendiysem tabiki evlenebilir. evlendiğim insan da sf li ama tabi ki farklı yönleri var sf nin de. misal o birileriyle konuşurken daha rahat gizliyor fobisini, bir de o kasmıyor sosyal olayım diye pek. sf li sf li oturmuyoruz evde de merak eden varsa. zaten anladığımızdan birbirimizi sıkıntı da yaşamıyoruz, en büyük sıkıntı; o benim isteklerimi tahmin ederek ben onun isteklerini tahmin ederek, ikimiz de birbirimizin isteğine göre karar vermeye çalışıyoruz bazen. sf li ortam yapabilir mi? bunun cevabını bilmiyorum açıkçası. son zamanlarda bir sefer çeyrek altın almam gerekti, adam 143 tl dedi, kredi kartı ile alabilir miyim dedim, o zaman 150 tl olur dedi, almak istemedim ama aldım, nasıl yani, aldım işte peki diyerek oluyor bu bazen, anlatması zor anlaması imkansız. sonra ulan dedim kazık mı yedim iade edeyim mi nasıl yapayım ne edeyim o gün kafayı yedim. kazık yediysem haram olsun dedim allah belalarını versin dedim. o gün düşündüm ateist olsam daha mı az sosyal fobili olurdum diye, bilemedim. bir de gezi parkı direnişi için anıtpark a gittim uzaktan baktım baktım giremedim içlerine geri döndüm.",sosyal fobi
yes,"anterlememden dolayi, siir bittikten sonra 'agliyor musun' diye soranlar olmustu. hala daha ayni durumu yasiyorum birileriyle konusurken. bir yila yakindir insanlarla surekli konusmam gereken bir is yaptigim halde yasiyorum ve ustumden atamadim bu durumu. beş dakikalik bir muhabbette bile terler akiyor yuzumden ve bu da ozguven problemi yasamama neden oluyor ustune. hayatim boyunca telefonda rahat konusamadim, tanimadigim insanlarin da oldugu yerlere davet edildigimde bir sekilde ektim hep, bir arkadasimin ya da sevgilimin arkadaslariyla adam gibi tanisip muhabbet edemedim, yalnizken sikilsam bile daha huzurlu oldum, okulda derslere gec kalsam sonradan giremedim, o gun arkadasim yoksa yanimda suc islemis bir edayla ortalikta gezindim kimseyle goz goze gelmemeye calisarak.",sosyal fobi
yes,sosyal fobikler,sosyal fobi
yes,psikolojik sorun,sosyal fobi
yes,"4 senede sessiz olmamın daha çok kişilik özelliği olduğunu farkettim, bir de insanları sevmediğim için çok iletişim kurmasam da oluyor. gerektiği zaman gerektiği konuda konuşabiliyorum o konuda hiç bir sorunum kalmadı, insanlar bana bakıyor mu, benim hakkımda konuşuyorlar mı tarzı paranoyaklıklar yok. yine bazı insanlar bir şey söylediğimde duymayabiliyor, önemsemeyebiliyor ben 2. defa tekrar edebiliyorum, ... halâ pek arkadaşım yok, insanlara kedimi açmayı kendimden bahsetmeyi pek sevmiyorum. arkadaş edinmeyi beceremiyorum galiba. alışverişte, dışarda yemek yerken vs. yalnız vakit geçirebiliyorum ama tatile yalnız çıkamam sanırım.",sosyal fobi
yes,"sosyal fobi belli bir duruma karşı yaşanan panik ve korku durumudur. örneğin; bir kişinin en büyük korkusu bir yemeğe ya da akşam oturmasına davet edilmektir. çünkü orada çorba içerken ellerinin titreyeceği, çaya şeker atarken yaşanacak- kendine göre rezillikler- sıkıntılar aklına gelir ve bu tip davetlerden kaçınır.",sosyal fobi
yes,"biriyle konuştuktan sonra acayip rezil olduğumu düşünüyorum. keşke öyle demeseydim, keşke öyle gülmeseydim. ama bi rezil olma hissi öyle rezil ki günlerim gecelerim ağlamakla geçiyor kesin rezil oldum kesin rezil oldum. sanki tüm dünya birleşip benim ne kadar aptal olduğumu konuşuyorlar.",sosyal fobi
yes,"konuşmazsın içten pazarlıklı, sinsi olursun. öyle bir hastalık(!) işte",sosyal fobi
yes,liebowitz sosyal fobi ölçeğinde belirlenmiş sosyal fobiklerin kaygı duyacağı ve kaçınma davranışı gösterebileceği durumlar şunlardır,sosyal fobi
yes,sosyal fobik insanlar dışardan genelde soğuk ve katı görünürler fakat aslında insanları bu denli önemsedikleri için sosyal fobiktirler... aşırı detaycı ve analizcidirler... aşırı heyecanlı ve şaşkındırlar... mükemmelliyetçi olmalarıdır... yani hata yapma lüksleri yoktur... sosyal fobik insanları ölü olarak görmemek lazım gelir...,sosyal fobi
no,(bkz: yalnızlık/@puro),sosyal fobi
yes,"sosyal fobi bakkaldan bir şey isteyememek, yol soramamak, garsondan hesap isteyememek, kalabalık bi spor salonunda spor yapamamak vs. tarzı şeylerdir.",sosyal fobi
no,çıplaklar kampında grup sex yapınca esamesi bile okunmayan hastalıktır.,sosyal fobi
yes,"kimsenin umrunda olmadığın halde herkesin sana baktığını düşünerek toplum içinde kan ter içinde kalmaktır, ... sosyal fobi böyle lanet birşeydir.",sosyal fobi
yes,kaçınılgan kişilik bozukluğu,sosyal fobi
yes,depresyona en sık eşlik eden anksiyete bozukluğu,sosyal fobi
yes,en ağırı benim sahip olduğum fobidir,sosyal fobi
no,"- ""cesaret korkmamak değil, korkuya rağmen birşeyler yapabilmektir.""saldırın aslanlar. http://cdn.meme.li/i/5m1zz.jpghttp://cdn.memegenerator.net/…nces/500x/9480016.jpghttp://t.qkme.me/3ohdcn.jpghttp://cdn.memegenerator.net/…nces/500x/9031767.jpghttp://cdn.memegenerator.net/…ces/500x/10734292.jpghttp://cdn.meme.li/i/460x/5dt0e.jpghttp://cdn.meme.li/i/460x/5kvst.jpghttp://www.quickmeme.com/…74b7b2e228cac2c66fc9c.jpghttp://cdn.memegenerator.net/…/250x250/10892620.jpghttp://cdn.memegenerator.net/…nces/500x/9031782.jpg",sosyal fobi
yes,kaçıp pantolonu giyip sonra tekrar kimse görmeden evden çıkıp gitmektir,sosyal fobi
yes,"çok yorucu, pis bir hastalıktır bu. ... olumsuzlayabilen, muhteşem bir hastalıktır bu. yaşamı normal şekilde sürdürmek çok güçleşir.",sosyal fobi
yes,ömür bitti siz daha hayatı yaşayamadınız.,sosyal fobi
yes,sosyal fobili abimiz ahmet gürsoy daha 32 yaşında bu illetten dolayı intihar etti.,sosyal fobi
yes,"bu konuda psikoloğa ve psikiyatri uzmanına danışmaktan bile çekinecek kadar bende var olduğunu tahmin ettiğim hastalık. ...rol yapıyorum aslında orada da. bunun dışında insanı insan yapan duygular neredeyse yok. şaşırmak, üzülmek, özlemek vs. bende çalışmıyor...sonuç olarak tedavinin allahına ihtiyacı olan ben bu yaşa kadar böyle geldim. mutlu muyum derseniz, değilim",sosyal fobi
yes,bir sosyal fobi hastasının günlüğü,sosyal fobi
yes,"hayatınız pişman olmakla, gözlemlemekle, kafanızı patlatırcasına düşünmekle, ve keşkelerle geçer. birazcık risk alıp hayata dahil olmak en iyisi. rezil olsan ne olacak ki?",sosyal fobi
yes,"içi sakatat, safra ve mukus dolu, az biraz derince bir çukur. en sevdiğine de aynı şekilde davranıyorsun nefret ettiğine de.",sosyal fobi
no,(bkz: neofobi/#37712217),sosyal fobi
yes,"insanların sizleri hayal kırıklığına uğratması, yaptığınız işlerdeki ani yükselmeleriniz ve sonrasındaki ani düşüşleriniz, kendinize olan güveninizi yitirmeniz, hayattan zevk alamamaya başlamanız, evinizde yanlızca kendinizle vakit geçirmeye başlamanız sosyal fobinin işaretidir.",sosyal fobi
yes,"sosyal fobi kişinin, başka insanlarla temas kurduğunda, onlar tarafından yargılanacağına, eleştirileceğine, beceriksizliği nedeniyle küçük düşeceğine olan inancı",sosyal fobi
yes,"The text describes the stories, feelings, and behaviors of a patient with mental disorders, including social phobia, obsessive-compulsive disorder, paranoia, and depression. The author shares their personal experiences and lists various symptoms, such as feeling constantly judged, having a fear of being rejected, and experiencing anxiety in social situations. They also mention their struggles with relationships, self-doubt, and feelings of inadequacy.",sosyal fobi
yes,"bünyesine bir çok ruhsal hastalığı barındıran, görünüşü kolay olsa da başa cikması zor olan hastalık.",sosyal fobi
yes,kaygı anlarında bizi sıkıntıya uğratan duyguları beynimizdeki otomatik düşünceler tetikliyor. bu otomatik düşünceler çarpıtılmış inanışlardan oluşuyor.,sosyal fobi
yes,"bir hasta cogu zaman cocuklugunda travmatik olaylar yasamistir; ailesindem yeteri kadar sevgi gorememe veya ona yuklenen beklentileri karsilayamama gibi. karsisindaki insanin hakkinda ne dusundugunu sorgular, sohbete odaklanamaz ve samimiyetsiz bir etki birakir karsisindakine. yani korktugu sey basina gelir, hakkimda ne dusunuyor acaba diye kafa yorarken gercektende karsisindaki onun anormal davranisini garipser.",sosyal fobi
yes,sosyal fobisi olanların potansiyelleri de sosyal fobileri ve sosyal fobilerine sebep olan kişilik özellikleridir.,sosyal fobi
yes,"çekingen kişilik bozukluğuyla benzer özellikler taşıdığı için yanlış tanı koyma tehlikesi varmış. bu nedenle sosyal fobi tanısı konmuş kişiler; ""gereekten sosyal fobi mi yaşıyorlar ? yoksa çekingen kişilik bozuklukları mı var ?""",sosyal fobi
yes,kendimden biliyorum kişinin analiz yeteneği arttıkça azalır. ...fobili mobili her kim ise hakettiği kadar olsun her ne oluyorsa. sen neysen hayat da o.,sosyal fobi
no,(bkz: aaah ben yine gözlerinin hapsindeyim),sosyal fobi
yes,"insani asagiya ceken, basarilarini ve kimligini yok eden, turkiyede daha rahat yakalanilabilen, negatif motivasyonun geri tepmesi halinde ortaya cikabilen, yuzlesmeden de kaybolmayan hastalik.",sosyal fobi
yes,berberde saç traşı olurken elini önlüğün altından çıkarıp burnunu kaşımayı dünyanın en büyük sorunu haline getiren rahatsızlık,sosyal fobi
yes,"ömrü sürekli panik ve tedirginlik içinde geçirmek, panikten sağlıklı düşünemez hale gelmektir. ... hiç bitmeyen o panik halinin beni nasıl yorduğunu farkettim. ... her çalan telefonda yerinden sıçramak nedir arkadaş?",sosyal fobi
yes,"kod bozuk evet, çoğu sosyal beceri gereken işe uygun değiliz ona da evet ve bunun yanında şimdi sayamayacağım bir ton şey daha. hastalık mı yoksa kendimize uygun olanı giymemiz mi onu da bilmiyorum",sosyal fobi
yes,"umutsuzluğa kapılıp hastalığı kabullenen, bir parçası olarak kabul eden bireyler az değil. ... sosyal fobikler de hastalıkları tedavi olmadıkça sistemli ve doğru bir şekilde düşünemezler, herhangi bir şey* yapamazlar. tedavi edilmedikçe başka bir şeyle ilgilenemezler. ... güvenemezler ne kendilerine* ne başkalarına (özgüven eksikliğinden dolayı diğerlerinin自己lerine değer verdiğine inanama).",sosyal fobi
yes,"utanacağınızı, gerektiğinde birilerinden çakmak istemekten çekineceğinizi ve pakediniz bittiğinde başkasından hayatta otlanamayacağınızı bildiğiniz için hiçbir zaman sigaraya başlamazsınız, nispeten sağlıklı bir hayat geçirirsiniz.gerçi bir sosyal fobiğin hayatı hayat değildir ama olsun.",sosyal fobi
yes,"mide-bagirsak aktivitesini doruklara cikartan, gaz kacirmamak icin kendini siktikca daha da strese sokan",sosyal fobi
yes,"son 1 aydır eve kapanıp kpss çalışmaktan bir iç sıkıntısı var oldu. dershanede birlikte konuştuğum espri yaptığım adamların arasında kitaptaki soruyu okuyamama, boğazın düğümlenmesi, el ayak titremesi gibi saçma sapan hareketler yapmaya başladım.",sosyal fobi
yes,müşteri kitlesinin büyük çoğunluğunu oluşturacak olan kişilerin müzdarip olduğu sıkıntıdır.,sosyal fobi
yes,sosyal fobisi olan insanlara tavsiyeler,sosyal fobi
yes,"kendimi ""benim biyolojik bazı sistemlerin diğerlerinde olduğu gibi çalımıyor ondan böyleyim"" ""karakterim böyleymiş ne yapayım"" ""burcum kova hem de solağım ondandır"" diyerek avuttum. ama bir gün olur da böyle biri olmanın tek sebebinin kötü kalpli, duygusuz, anlayışsız, iki yüzlü, biri olmamdan kaynaklandığını öğrenirsem işte o zaman tutanacak hiç bir dalım kalmaz",sosyal fobi
yes,kendimi hiç bu kadar fakir hissetmemiştim. luppoların hepsini yedim didiyi içtim içim rahat etmicek biliyorum. arabam yok hem madden zor hem de kullanmayı bilmiyorum dahası korkuyorum.,sosyal fobi
yes," соціal fobi düşüncelerle ortaya çıkar ve bu düşünceler birleşerek bir zincir halkası oluşturur. yoğun kaygı yaşanır ve de bu kaygı dolayısıyla beyin bazı hormonların salgılanmasını keser veya arttırır. bu da beyin kimyasında aksaklıklara yol açar. kaygının artması, özgüvenin azalması vb. psikolojik sorunlar ortaya çıkabilir.",sosyal fobi
yes,"bir kız size bakmazsa ""zaten kim bakar ki lan bana?"", bir kız size bakarsa da ""niye bakıyor lan bu, tipimde bir şey mi var?""",sosyal fobi
yes,insanın sosyal fobisi olduğunu öğrenmesi hem iyi hem kötü. öğrendikten sonra arkasına sığınacak bi hastalığınız oluyor. abi benim sosyal fobim var ya! ,sosyal fobi
yes,"çünkü,.sf li- oğlumuzun bize benzemesi sosyal açıdan, bu yüzden yazıyorum Bunu biz gibi çocuksal çekinceleri olan varsa diye. şimdi yeni bir paragrafa başlamanın etkisiyle başka bir dala atlayıp yine kendime dönecem o yuzden bu paragrafı direk atlayabilirsin... sonra çocuklardan biri işaret yapıyor hocam fotoğraf çek manasında da öyle camı açıp foto çekip bi işe yarıyorum....sf li diye düşündüğüm çocuk bağırıp çağırıyor nasıl oynuyosun diye bi diğerine... ben o sevinci, o bir şeyleri başarma duygusunu hayatta hissettiremedim o çocuğa... sf li olmamaya yardımcı olabilir takım sporları.",sosyal fobi
yes,"özgüven eksikliğinden dolayı okuma metinlerini sınıfa okuyamaz, arkadaş edinemez, ezik bir şekilde geçinir dururdum.",sosyal fobi
yes,"kendine güveni olmayan, sırtına vur lokmasını al, varlığı yokluğu belli olmayan, ezik(!) olarak tanımlanan kişilerin yaşadığı hastalıktır. sosyal fobi “başkalarının ne düşündüğünü düşünerek yaşama hastalığıdır” ve sosyal fobik birey, ...kritiklerin, eleştirilecek bir davranış sergileme, davranışları nedeniyle küçük, yetersiz, başarısız, ezik veya zayıf bir görüntü çizme korkusu yaşayan",sosyal fobi
yes,sosyofobiğin halinden sosyofobik anlar dedirten lanet bir hastalık. zaman zaman insan içine çıkmaya dahi korkutur.,sosyal fobi
yes,"sosyal fobim olduğunu anlamam, en ufak sosyal etkileşimlerde kafamdan binlerce soru geçmesi, gerilmem, kasılmam sosyal fobidenmiş meğer",sosyal fobi
yes,özgüven eksikliğinden kaynaklanmaktadır,sosyal fobi
yes,kendi düğününe gitmek istememektir. bu yüzden gelini ağlatmaktır. dans pistine çıkma korkusudur.,sosyal fobi
yes,"fiziksel bir kusura ve insanların, o kişinin hakkında neler düşündüğüne dayanır",sosyal fobi
yes,"aşağılık kompleksinin neden olduğu bir durum aslında. eğer siz bazı insanları aşağı görüyorsanız, kendinizi de bazı kişilerin arasında aşağı görmeniz kaçınılmazdır. bu da eşittir sosyal fobi.",sosyal fobi
no,biyolojik temelleri üzerine:https://yazitoplama.wordpress.com/…ker-kucukparlak/,sosyal fobi
no,tamamını bulamadım ama güzel bir makaleye benziyor:http://www.ncbi.nlm.nih.gov/m/pubmed/11723630/,sosyal fobi
yes,"major depresyon, obsesif- kompulsif kişilik bozukluğu, yeme bozukluğu, beden dismorfiklik bozukluğu gibi bir çok önemli hastalığa sebep olur.",sosyal fobi
yes,herkes bana bakıyor gibi hissetmek. facebook'ta bile birşey paylaşmaya utanmak. paylaştığın şeyleri sonradan utanıp silmek. sözlükte yazdığın her şeyi bir an gaza gelip silme potansiyeli barındırmak.,sosyal fobi
no,güzel makale:http://www.ncbi.nlm.nih.gov/…c/articles/pmc2683350/,sosyal fobi
no,hakkında oldukça başarılı çalışmalarım olan çözüm getirilebilecek bir durumdur.https://www.doktortakvimi.com/…le-terapisi/istanbul,sosyal fobi
yes,bazı insanların sırf normal olabilmek için olağanüstü enerji sarf ettiklerini kimse bilmez.,sosyal fobi
yes,"bir türlü an lamayadığım illet, yavaş yavaş delirtti bir şeyler beni ama ne? bulamıyorum.",sosyal fobi
yes,1yıl evden çıkamamama sebep olan illet.. hala etkileri olmakla birlikte azalmışda bir illet.,sosyal fobi
yes,"arkadaşınızla sizin sonuna kadar haklı olduğunuz bir konuda tartışıyorsunuz diyelim...tartışmanın da hakkını veriyorsunuz ve siz kazanıyorsunuz ama sonrasında,haksız olduğunuz hiç bir nokta yokken kendinizde bir kusur bulmaya çalışıyorsunuz...",sosyal fobi
yes,"dışlanmaktan bugün hala çok korkuyoruz, ölümden daha çok, çünkü çok uzun olmayan bir zaman önce grup dışına atılmak muhtemelen gerçekten bir ölüm cezası anlamına geliyordu.",sosyal fobi
yes,bu arkadaş bende sürekli bir kazıklanma kandırılma korkusu yaratıyor. bu yüzden hep küçük hesaplar derdindeyim. derdimi sik.,sosyal fobi
yes,"""you can't look into someone's eyes"", ""when you see a familiar face, you think where to escape"", ""you can't feel comfortable in social environments, there's always an endless anxiety"", ""you're a person who overthinks"", ""you can't help but consider people's thoughts, you can't say no one empathizes with you, because you've become an empathy maniac"", ""you don't speak, but you think a lot inside"", ""every day of a socially phobic person is the same""",sosyal fobi
yes,insan düşüncesini yazıyor kekonun teki gelip küfür ediyor. işte böyle insanlar yüzünden hayat daha zor,sosyal fobi
yes,"şizofreni neyim olmak, aksırmak, tıksırmak, osurmak, mosurmak, grip olmak, kanser olmak, kabız olmak",sosyal fobi
yes,"ömrümü alıp giden. yalnızlığımın, başarısızlığımın müsebbibi. potansiyellerimin, yeteneklerimin gözlerimin önünde heba olup gitmesinin yegane sebebi. ortada başka hiç bir engel yokken hayatı bana ıskalatan. ...bir sosyal fobiğe kötülük yapmak istemiyorsanız, omuzlarındaki yüke bir yenisini de siz eklemek istemiyorsanız, iyi niyetle bile olsa lütfen...bu uğurda yıllarını vermiş biri olarak söylüyorum ki sosyal fobi'yi sosyal fobik'ten başka hiç kimse anlayamaz.",sosyal fobi
yes,fobik düşünceleri yenmek lazım diyorum,sosyal fobi
yes,"Sosyofobik insan da giderek fobikleşen durumunun farkına varamıyor. Bir bakmışsın sen en çok senleyken sensin. Hayatın çekilirliği, insanlar yüzünden içi boşalmış yaşama dair tüm kavramlar ya da kafandaki tüm o kurgular artık çok uzaktadır ve sen onları ne zaman kaybettiğini algılayamazsın bile.",sosyal fobi
yes,psikolojik hastalık,sosyal fobi
yes,"çocukluk döneminden kaynaklanan, özgüven ve dikkat eksikliği ile birlikte yaşanan bir hastalık. gereksiz heyecan ve anksiyete de eşantiyonudur.",sosyal fobi
yes,"2 sene ot gibi yaşadım. ete tırnağa dokunur hiçbir şey yapmadım, yapamadım. boşa geçen bir zamandı. ve zaman çok değerliydi. şunu diyorum ki, bi yerden başla, üzerine git ve yen! çünkü sosyal fobi insanın hayatından çalıyor.",sosyal fobi
no,lise sağlık bilgisi dersi bilgilerim beni yanıltmıyorsa psikolojinin değil psikiyatrinin ilgi alanına girer. yorum yaparken bunu da göz önünde bulundurmakta fayda var.,sosyal fobi
yes,çekilmektir. kendi kabuğuna,sosyal fobi
yes,"aşırı, üst düzey bir hali yok ama biraz da olsa kötü şey lan :/t: hayatın içine eden bir sorun.",sosyal fobi
yes,sosyal fobi beyninizi kontrol etmeyi seven bi piç,sosyal fobi
yes,"insanlardan kaçıyoruz. ilerlememek için elimizden geleni yapıyoruz. ilişkiler kurmuyoruz, kurulası olanlarına elimizi bile uzatmıyoruz. zaten ilişki olmayacaklara da bir naber diyip kaçıyoruz.",sosyal fobi
yes,"sosyal fobin varsa bir topluluk içine giremezsin. hastalığın temel tanımı; kişinin sosyal ortamlara girmek istemesine rağmen dalga geçilme, hata yapma korkusuyla toplu ortamlara girmekten endişe duyması ve endişenin kaçınma davranışlarına neden olmasıdır.",sosyal fobi
yes,illness of lost opportunities,sosyal fobi
yes,"nefesiniz kesilir, kalbiniz nükleer reaktör gibi çalışır, bacaklarınız titrer, sesiniz boğulur.",sosyal fobi
yes,"intiharı düşündüren, özgüvenini azaltan ve okula gitmekten alıkoyan hastalık",sosyal fobi
yes,bir sene paxil kullandım. bırakalı yaklaşık bir ay oldu. tekrar başa sardık.,sosyal fobi
yes,üşengeçlikten sahip olduğum hastalık sevmemek sevimsizlikle de alakalı zamanla dış dünyadan insanlardan uzaklaşıp nereye doğru yol aldığımı bilmeme sebep olmaktadır,sosyal fobi
yes,yanimdayken yapamadigimi fark edip kendime koydugum teshis. herhalde sosyal fobim olsa gerek. ya da isteyken biri yanima gelip ne yaptigima baktigimda iki satir kod yazamiyorum. kendine guvensizlik olabilir araba kismi ama isimde guvenirim kendime.,sosyal fobi
yes,yıllarca allah'ım ben niye böyleyim diye düşünmekten başka bir şey yapamazlar. toplum bõyle bir hastalıktan bihaber olduğu için en samimi arkadaşları bile hasta kimsenin bu durumunun normal olduğunu düşünür ve tedavi sürecinde destek yerine köstek olmayı tercih eder.,sosyal fobi
yes,"muzdarip olup, lanet. bozuk kod.",sosyal fobi
yes,"yüz kızarması oluşuyor. sanki böyle duvarlar üstüme üstüme geliyor amk! zoraki gülesim geliyor ve o kişi o muhabbeti hala gülerek anlatıyorsa artık yalvarırım dursun oluyorum zoraki gülmeye çalışıp, ağzımı şekilden şekillere sokuyorum.",sosyal fobi
yes,"küçüklüğümden beri insanlardan kopuk yaşamaya çalışıyorum, utanarak, sıkılarak ellerim stresten terleyerek falan dolaşıyordum kalabalık ortamlarda, lise zamanıma kadar her türlü ilacı kullandım sanırım hatta bir ara öyle bir duruma gelmiştim ki sokakta yürümekten bile çekiniyordum.",sosyal fobi
no,alakasız http://alkislarlayasiyorum.com/…st-bir-kadindi-quot,sosyal fobi
no,(bkz: teoride desen zehir gibi pratik dersen sallanmakta),sosyal fobi
no,sözlükte yazar olma girişimini bile ertelettirendir.,sosyal fobi
yes,"insanın bütün dengesini altüst eden, benim de çok uzun zamandır çektiğim ama sadece bir özgüven eksikliği sandığım hastalık... kalabalık ortamlarda konuşabileyim... 100 kişinin önüne çıkıp sesinizin nasıl titrediğini fark edince iyice fena oluyorsunuz... selektra kullanmaya başladığımdan beri daha rahatım ama ilaç tek başına çözüm değil tabi ki, olay büyük oranda insanın kendi çabasına kalmış.",sosyal fobi
yes,insan aksinden daha çok çekiyor,sosyal fobi
yes, Türkiye gibi sikik ortadoğu kültüründen bolca nasiplenmiş ülkelerde yaşaması kat kat daha zor olan hastalık.,sosyal fobi
yes,"some people ski solo to the south pole, while i have to summon all my courage to cross a restaurant floor",sosyal fobi
yes,"sosyal fobi öyle bir rahatsızlıktır ki, anonim olduğunu bildiğin ekşisözlük'te entry girerken bile 'acaba modlar yazarların e-maillerini görebiliyor mu? modlardan biri tanıdığım biri çıkarsa benim e-maili görüp, kimliğimi deşifre edip, liseden arkadaşlarımla toplanıp, yazdığım entryleri okuyup, dalga geçerler mi?' diye düşünmeye sevk eder.",sosyal fobi
yes,sosyal ortamlara girmeyi artik sevmiyorum... ortaokul muhabbetleri artik son derece baymistir. bu tarz sohbetlerin oldugu ortamda bulunmaktansa evimde sessiz sakin otururum cok daha iyidir.,sosyal fobi
yes,"ben kiminle savaşıyorum, niye aklımda bin türlü saçma sapan şeyler geçiyor, birgün bende kendim olabilecek miyim, bu savaş nereye kadar sürecek",sosyal fobi
yes,"dans edemediğin, sohbet esnasında insanların gözünün içine bakmadığın durumlar.",sosyal fobi
yes,kendisinden aşağı yukarı 10 senedir muzdaribim. hep dışlandım. konuşmamı bozdu bu meret._gitmediğim klinik kalmadı diyebilirim. yabancı kişilerin yanında... herkes hissettirdi bunu hareketleriyle. bu beni çok üzüyordu.ınsanlar konuşmam yüzünden hep bana salak ya da gerizekalı gözüyle baktı.,sosyal fobi
yes,"sosyal medya, ozellikle eksi sozluk, ile cok fazla hasir nesir olmanin tetikledigini dusunuyorum",sosyal fobi
yes,kapatmisim kendimi evin en arkadaki odasina.. korkuyorum.. telefon kullanmiyorum.. yolda tanidik biriyle karsilasir da bana selam verir diye korkuyorum,sosyal fobi
yes,"sosyal fobiye sahip olan kişiyi daha çok içe kapanık hale getirir ve insanlardan bir adım daha uzaklaştırır. zaman içinde tembelleşip hep sizin için en kolay olanını seçtiğinizde ise toplumla aranızda siyah ve beyaz kadar fark oluşur. giderek yalnızlaşırsınız, etrafınızda kimsecikler kalmaz.",sosyal fobi
yes,anti depresan kullanılarak asla çözülemeyecek durumdur. sorununuz varsa üzerine gidin.,sosyal fobi
yes,yok olabilmesi muhtemel illet,sosyal fobi
yes,"sosyal fobikler zaten her boku ince ince düşünmekten ağız tadıyla yaşayamadıkları yetmezmiş gibi, bir de kendisini alt edebilmek için, fobiye konu olaylarla her karşılaştıklarında",sosyal fobi
yes,"çok sıradan çok insani bir arkadaş kendisi. azıcık yorgunum,huzursuzum,sıkkınım.",sosyal fobi
no,günü kurtarmak için dideral alınabilir bunun için. ama uzun vadede maalesef.,sosyal fobi
yes,"her gun aglayarak gider mi insan okula? bu lanetten, hayatimdan, okulumdan, suan oldugum insandan nefret ediyorum.",sosyal fobi
yes,"insan içine karışmak, insanlarla diyaloğa girmekten mümkün oldukça kaçınırsınız. bunun yanında sürekli evde durmaktan dolayı ciddi bir şekilde özgüven kaybı yaşarsınız, sürekli strese girersiniz ve kendi kendinize ''gelecek kaygısı'', ''ben ne yapıcam'' ''böyle ömür geçer mi'' sorularıyla geçer hayatınız.",sosyal fobi
yes,"kafandaki duşunceleri kelimelere dökememek, başından geçen bir olayı karşı tarafa hikayede kopukluk oluşturmadan aktaramamak. ... social anxiety, fear of failure, overthinking, fear of being judged, avoiding social situations, and overanalyzing conversations.",sosyal fobi
yes,tedavisinin ergenlik bitene kadar yapılması gereken illet.yoksa belli bir yaştan sonra artık kişinin karakteri haline geliyor.,sosyal fobi
yes,ilgi odağı olmaktan aşırı ve mantıksız yoğun korku duymadır. olumsuz değerlendirilme endişesi yaşanır. çocukluk ve ergenlik döneminde daha fazla olumsuz etkileri vardır.,sosyal fobi
yes,"kendinizi ifade etmekten kaçınırsınız. bu yüzden insanlardan uzak, yalnız bir yaşama sarılırsınız.",sosyal fobi
yes,saçma sapan bir rahatsızlıktır. saçma sapan çünkü her şeyin farkındasın ve bunu değiştirmek için pek de yapabileceğin bir şey yok. ...bir hayatın var ve göz göre göre harcıyorsun.,sosyal fobi
