Result,Text,Title
yes,"küçükken çok uslu çok efendi çocuklar çok hanım kızlardır. sonra büyüdükçe işler değişir. kendini iyi gizler, yaşamını ona göre düzenler derken bir gün okulda işte gönül işlerinde elbet birinde bir yerde patlak verir. kişiden beklenenlerin ya da kendi yapmak istediklerinin gerisinde kalır.",sosyal fobi
yes,"insanları gereğinden fazla önemserken kendini gereğinden fazla küçümsemektir. bunu insanlarda da narsisizm olmakla beraber, bu insanların narsisizmi sebep olmaktan ziyade sonuçtur.",sosyal fobi
yes,belli bir yaştan sonra azalsa da sosyal fobi yüzünden yapamadıkların bir türlü aklından çıkmaz.,sosyal fobi
yes,okuldaki bos derslerde ogrencilerin takıldıgı odaya 4 sene girememektir.onun yerine iki saati tuvalette muzik dinleyerek gecirirsiniz.,sosyal fobi
yes,"hani açıkta kalmış kara böcekler hemen bir nesne altına gizlenmek çabasına girerler ya işte öyle metroya biner binmez hemen tüm köşelere dağılırlar ve oradan görünür olanları izlerler, hatta kimileri tamamen sırtını döner ininceye kadar öyle takılır.",sosyal fobi
yes,"sf li evlenebilir mi? ben evlendiysem tabiki evlenebilir. evlendiğim insan da sf li ama tabi ki farklı yönleri var sf nin de. ... zaten anladığımızdan birbirimizi sıkıntı da yaşamıyoruz, en büyük sıkıntı; o benim isteklerimi tahmin ederek ben onun isteklerini tahmin ederek, ikimiz de birbirimizin isteğine göre karar vermeye çalışıyoruz bazen. ... nasıl yani, aldım işte peki diyerek oluyor bu bazen, anlatması zor anlaması imkansız. ... o gün düşündüm ateist olsam daha mı az sosyal fobili olurdum diye, bilemedim. ... 35 yaşındayım, dünyada evlenebileceğim bir insan vardı, onla evliyim, dünyalar güzeli bir çocuğum var (bkz: maşaallah) ve hala sosyal fobi sürüyor, bitecek desem de inanmazsın zaten ama onla yaşamayı öğreniyosun, zorundasın.",sosyal fobi
yes,"antidepresan kullanmak istemedigimden, bende olup olmadigini ogrenemedigim bir hastaliktir kendileri. asiri derecede terlememden dolayi, siir bittikten sonra 'agliyor musun' diye soranlar olmustu. hala daha ayni durumu yasiyorum birileriyle konusurken. terler akiyor yuzumden ve bu da ozguven problemi yasamama neden oluyor ustune. hayatim boyunca telefonda rahat konusamadim, tanimadigim insanlarin da oldugu yerlere davet edildigimde bir sekilde ektim hep, okulda derslere gec kalsam sonradan giremedim, o gun arkadasim yoksa yanimda suc islemis bir edayla ortalikta gezindim kimseyle goz goze gelmemeye calisarak.",sosyal fobi
no,"ne de olsa, bu başlığı en fazla başka sosyal fobikler okuyor diye: (bkz: #35101585)",sosyal fobi
yes,psikolojik sorun,sosyal fobi
yes,"4 senede sessiz olmamın daha çok kişilik özelliği olduğunu farkettim, bir de insanları sevmediğim için çok iletişim kurmasam da oluyor. gerektiği zaman gerektiği konuda konuşabiliyorum o konuda hiç bir sorunum kalmadı, insanlar bana bakıyor mu, benim hakkımda konuşuyorlar mı tarzı paranoyaklıklar yok. yine bazı insanlar bir şey söylediğimde duymayabiliyor, önemsemeyebiliyor ben 2. defa tekrar edebiliyorum, přátel edinmeyi beceremiyorum galiba. alışverişte, dışarda yemek yerken vs. yalnız vakit geçirebiliyorum ama tatile yalnız çıkamam sanırım. yanınızda sizi seven, size değer veren biri varsa iyileşmek de hızlanıyor fakat o'nun da her an gidebileceğinin bilincinde olmak, yalnızlığı kabullenip onunla yaşamaya alışmak gerekiyor.",sosyal fobi
yes,"sosyal fobi sanki bir içe kapanıklık, eziklik, korkaklık gibi algılanıyor. ama gerçekte değil. sosyal fobi belli bir duruma karşı yaşanan panik ve korku durumudur. ... temelde sosyal fobilinin kaçtığı şey belirtilerdir. insanlar işi gücü bırakmış sadece sosyal fobilinin o andaki durumunu özellikle izliyormuş ve onu eleştiriyormuş gibi bir hisse kapılırlar.",sosyal fobi
yes,"biriyle konuştuktan sonra acayip rezil olduğumu düşünüyorum. keşke öyle demeseydim, keşke öyle gülmeseydim. ama bi rezil olma hissi öyle rezil ki günlerim gecelerim ağlamakla geçiyor kesin rezil oldum kesin rezil oldum. sanki tüm dünya birleşip benim ne kadar aptal olduğumu konuşuyorlar.",sosyal fobi
yes,"içten pazarlıklı, sinsi olursun. öyle bir hastalık(!) işte",sosyal fobi
yes,liebowitz sosyal fobi ölçeğinde belirlenmiş sosyal fobiklerin kaygı duyacağı ve kaçınma davranışı gösterebileceği durumlar şunlardır...,sosyal fobi
yes,"sosyal fobik insanlar dışardan genelde soğuk ve katı görünürler fakat aslında insanları bu denli önemsedikleri için sosyal fobiktirler. ... aşırı detaycı ve analizcidirler. ... Çünkü müthiş derecede empatiktirler. ... çünkü hormonal olarak da artık bir bozulma yaşamışlardır. ... bir görev verildiği zaman sorumluluk sahibidirler fakat bocalama kat sayıları bir hayli yüksektir. ... Sosyal fobik insanları ölü olarak görmemek lazım gelir. ... kendilerini eve kapatırlar, kitaplarla, filmlerle, dizilerle haşır neşir olurlar, her konuda bilgi sahibi olmuşlardır. ... sosyal fobik insan hadi bana eyvallah diyecektir. ... onları tanımak mümkün olmadığı için tanıyorum diyen arkadaşları babaannemin ayağını yalamak zorundadırlar. ... çünkü tanımıyorlardır efendim, mümkünatı dahi yoktur. ... kesinlikle hasta değildirler. sadece mükemmel olma huylarının verdiği olumsuzluklarla mücadele ederler.",sosyal fobi
no,(bkz: yalnızlık/@puro),sosyal fobi
yes,"sosyal fobi bakkaldan bir şey isteyememek, yol soramamak, garsondan hesap isteyememek, kalabalık bi spor salonunda spor yapamamak vs. tarzı şeylerdir.",sosyal fobi
no,çıplaklar kampında grup sex yapınca esamesi bile okunmayan hastalıktır.,sosyal fobi
yes,"ineceğin durağa çok yakınsındır ve yapacağın tek şey yavaşça ayağa kalkıp müsait bir yerde inebilir miyim demektir. ama diyemezsin, engeller seni bu meret. ... sosyal fobi böyle lanet birşeydir. kimsenin umrunda olmadığın halde herkesin sana baktığını düşünerek toplum içinde kan ter içinde kalmaktır...",sosyal fobi
yes,kaçındırgan kişilik bozukluğu,sosyal fobi
yes,depresyona en sık eşlik eden anksiyete bozukluğu,sosyal fobi
yes,en ağırı benim sahip olduğum fobidir,sosyal fobi
no,"- ""cesaret korkmamak değil, korkuya rağmen birşeyler yapabilmektir.""saldırın aslanlar. http://cdn.meme.li/i/5m1zz.jpghttp://cdn.memegenerator.net/…nces/500x/9480016.jpghttp://t.qkme.me/3ohdcn.jpghttp://cdn.memegenerator.net/…nces/500x/9031767.jpghttp://cdn.memegenerator.net/…ces/500x/10734292.jpghttp://cdn.meme.li/i/460x/5dt0e.jpghttp://cdn.meme.li/i/460x/5kvst.jpghttp://www.quickmeme.com/…74b7b2e228cac2c66fc9c.jpghttp://cdn.memegenerator.net/…/250x250/10892620.jpghttp://cdn.memegenerator.net/…nces/500x/9031782.jpg",sosyal fobi
yes,kaçıp pantolonu giyip sonra tekrar kimse görmeden evden çıkıp gitmektir,sosyal fobi
yes,"çok yorucu, pis bir hastalıktır bu. hayattan alınan en küçük sevinci bile, ezaya çevirebilir. sonunda da büyük ihtimalle olmaz zaten o iş.yani güzellikleri, güzel haberleri, olumlu gelişmeleri bile olumsuzlayabilen, muhteşem bir hastalıktır bu. yaşamı normal şekilde sürdürmek çok güçleşir.",sosyal fobi
yes,"Kimin umurunda? cevap veremeyeceğini herkes bilir. boğazında yumru, midesinde yumruk hissiyleöylece dursun.",sosyal fobi
yes, ömür bitti siz daha hayatı yaşayamadınız. inşallah reenkarnasyon vardır da başka bir kimlikle yeniden geliriz dünyaya.,sosyal fobi
yes,sosyal fobili abimiz ahmet gürsoy daha 32 yaşında bu illetten dolayı intihar etti. seni unutmayacağız ahmet abi.,sosyal fobi
yes,"kafamda oluşan senaryo bu. işim gereği bazen sunum, seminer felan yapmak durumundayım. bu konu benim için işkence olsa da ben yapamam deme lüksüm yok. yapmak zorundayım ve bu konuda da iyi olmam gerekiyor. rol yaparak bunu aştım gibi. ortamda beni gerecek üst düzey bir yetkili felan yoksa ilk 5 dakikadan sonra resmen bülbül kesiliyorum ve sahneden inmek istemiyorum. dediğim gibi rol yapıyorum aslında orada da. bunun dışında insanı insan yapan duygular neredeyse yok. şaşırmak, üzülmek, özlemek vs. bende çalışmıyor.",sosyal fobi
yes,bir sosyal fobi hastasının günlüğü,sosyal fobi
yes,"hayatınız písman olmakla, gözlemlemekle, kafanızı patlatırcasına düşünmekle, ve keşkelerle geçer. birazcık risk alıp hayata dahil olmak en iyisi. rezil olsan ne olacak ki?",sosyal fobi
yes,"içi sakatat, safra ve mukus dolu, az biraz derince bir çukur. nefret ettiğine de görmezden geliyorsun.",sosyal fobi
no,(bkz: neofobi/#37712217),sosyal fobi
yes,"insanların sizleri hayal kırıklığına uğratması, kendinize olan güveninizi yitirmeniz, hayattan zevk alamamaya başlamanız, evinizde yanlızca kendinizle vakit geçirmeye başlamanız sosyal fobinin işaretidir.",sosyal fobi
yes,"sosyal fobi kişinin, başka insanlarla temas kurduğunda, onlar tarafından yargılanacağına, eleştirileceğine, beceriksizliği nedeniyle küçük düşeceğine olan inancı...sosyal fobik insanlar genelde, ince fikirli, duyarlı, derin duygulu, yetenekli, kibar insanlardır ve sıcak bir ruha sahiptirler...sosyal anksiyete bozukluğu çağın hastalığı olma yolunda ilerlemektedir...",sosyal fobi
yes,"The text describes the feelings and behaviors of a patient with mental disorders, including symptoms of paranoia, social phobia, obsessive-compulsive disorder, and possible serotonin deficiency. The writer shares their experiences of feeling inferior, anxious, and isolated, and how they struggled to fit in with their peers. They also mention various coping mechanisms, such as avoidance, and how they have tried to overcome their issues through self-reflection and personal growth. The text is a personal account of the writer's struggles and triumphs, and it provides insight into the complexities of mental health.",sosyal fobi
yes,"bünyesine bir çok ruhsal hastalığı barındıran, görünüşü kolay olsa da başa cikması zor olan hastalık.",sosyal fobi
yes,kaygı anlarında bizi sıkıntıya uğratan duyguları beynimizdeki otomatik düşünceler tetikliyor. bu otomatik düşünceler çarpıtılmış inanışlardan oluşuyor.,sosyal fobi
yes,"sosyal fobili bir hasta cogu zaman cocuklugunda travmatik olaylar yasamistir; ailesindem yeteri kadar sevgi gorememe veya ona yuklenen beklentileri karsilayamama gibi. karsisindaki insanin hakkinda ne dusundugunu sorgular, sohbete odaklanamaz ve samimiyetsiz bir etki birakir karsisindakine.",sosyal fobi
yes,sosyal fobisi olanların potansiyelleri de sosyal fobileri ve sosyal fobilerine sebep olan kişilik özellikleridir,sosyal fobi
yes,çekingen kişilik bozukluğuyla benzer özellikler taşıdığı için yanlış tanı koyma tehlikesi varmış. bu nedenle sosyal fobi tanısı konmuş kişiler; gerçekten sosyal fobi mi yaşıyorlar ? yoksa çekingen kişilik bozuklukları mı var ?,sosyal fobi
yes,"Bir şeyleri yeterince iyi görebilirsen kendine ait yargılarının da en azından gerçek olup olmadığını anlayabilirsin. evet belki gerçekten malsın, sıkıcısın, dengesizin tekisin. bunları tespit edebilen insanları neden yargılıyorsun? parçalarda farkedemediğini ayrıntılarda farkediyorsun. çevresiyle sorunu olanı, egoist olanı, sana bir faydası olamayacak insanı şıp diye anlıyorsun.",sosyal fobi
no,(bkz: aaah ben yine gözlerinin hapsindeyim),sosyal fobi
yes,"insani asagiya ceken, basarilarini ve kimligini yok eden, yuzlesmeden de kaybolmayan hastalik.",sosyal fobi
yes,elinin önlüğün altından çıkarıp burnunu kaşımayı dünyanın en büyük sorunu haline getiren rahatsızlık.,sosyal fobi
yes,"ömrü sürekli panik ve tedirginlik içinde geçirmek, panikten sağlıklı düşünemez hale gelmektir. alkol aldım ve hiç bitmeyen o panik halinin beni nasıl yorduğunu farkettim. korku gidince çok daha net düşünebildiğimi farkettim. her çalan telefonda yerinden sıçramak nedir arkadaş?",sosyal fobi
yes,"kendi kendime üstesinden gelme konuda yöntemim var; yapacağım her işi, konuşmayı, davranışı daha önceden kafamda canlandırıyorum daha sonra hangisine ""ben bunu yapamam, ben buna uygun değilim"" diyorsam onun üzerine gidiyorum, çok zor ama imkansız değil.",sosyal fobi
yes,"umutsuzluğa kapılıp hastalığı kabullenen, bir parçası olarak kabul eden bireyler az değil. sosyal fobiğin sorunu zaten kendisi, nasıl bir sorunu halledemeyince akıl hep orada takılır, bütün faaliyetleri ondan etkilenirse çözülene kadar, sosyal fobikler de hastalıkları tedavi olmadıkça sistemli ve doğru bir şekilde düşünemezler, herhangi bir şey* yapamazlar.",sosyal fobi
yes,"gerektiğinde birilerinden çakmak istemekten çekineceğinizi ve pakediniz bittiğinde başkasından hayatta otlanamayacağınızı bildiğiniz için hiçbir zaman sigaraya başlamazsınız, nispeten sağlıklı bir hayat geçirirsiniz.gerçi bir sosyal fobiğin hayatı hayat değildir ama olsun.",sosyal fobi
yes,gaz kacirmamak icin kendini siktikca daha da strese sokan,sosyal fobi
yes,"son 1 aydır eve kapanıp kpss çalışmaktan bir iç sıkıntısı var oldu. dershanede birlikte konuştuğum espri yaptığım adamların arasında kitaptaki soruyu okuyamama, boğazın düğümlenmesi, el ayak titremesi gibi saçma sapan hareketler yapmaya başladım.",sosyal fobi
yes,müşteri kitlesinin büyük çoğunluğunu oluşturacak olan kişilerin müzdarip olduğu sıkıntıdır,sosyal fobi
yes,sosyal fobisi olan insanlara tavsiyeler,sosyal fobi
yes,"kendimi böylece diyerek avuttum. ama bir gün olur da böyle biri olmanın tek sebebinin kötü kalpli, duygusuz, anlayışsız, iki yüzlü, biri olmamdan kaynaklandığını öğrenirsem işte o zaman tutanacak hiç bir dalım kalmaz",sosyal fobi
yes,kendimi hiç bu kadar fakir hissetmemiştim. sosyal fobili ve fakir,sosyal fobi
yes,sosyal fobi düşüncelerle ortaya çıkar ve bu düşünceler birleşerek bir zincir halkası oluşturur... yoğun kaygı yaşanır ve de bu kaygı dolayısıyla beyin bazı hormonların salgılanmasını keser veya arttırır... özgüvenin azalması vb. psikolojik sorunlar ortaya çıkabilir... sosyal fobi her zaman sosyal fobi olarak kalmaz.kendi sıkıntılarıyla birlikte yepyeni fobiler oluşturabilir.,sosyal fobi
yes,"bir kız size bakmazsa ""zaten kim bakar ki lan bana?"", bir kız size bakarsa da ""niye bakıyor lan bu, tipimde bir şey mi var?""",sosyal fobi
yes,insanin sosyal fobisi olduğunu öğrenmesi hem iyi hem kötü. öğrendikten sonra arkasına sığınacak bi hastalığınız oluyor.,sosyal fobi
yes,"sf li diye düşündüğüm çocuk bağırıp çağırıyor,.sf li olanlar bana yapılanlar yapılmasın diye uğraşıyor,.sf li konuda konuşmalar anında hep aklımın bi kenarında olan,.sf li olmasın istiyorsan okuldan önce, eğitimden önce spora önem ver, sf li olanlar arasında dağlar kadar fark var",sosyal fobi
yes,"özgüven eksikliğinden dolayı okuma metinlerini sınıfa okuyamaz, arkadaş edinemez, ezik bir şekilde geçinir dururdum. şimdi ...çok az heyecan hissediyorum ki bu 10 sene önce hayal bile edemediğim bir durumdu.",sosyal fobi
yes,"çekingen, sessiz sakin, kendine güveni olmayan, sırtına vur lokmasını al, varlığı yokluğu belli olmayan, ezik(!) olarak tanımlanan kişilerin yaşadığı hastalıktır... sosyal fobik birey, etraftaki herkesin ve özellikle direkt muhatabının kafasının içine yerleştirdiği bir kameradan, kendi görüntüsünü izleyen, o kameradaki olası görüntülerle ilgili tahminler yürüten ve bu tahminler doğrultusunda kendini sınırlayan kişidir.",sosyal fobi
yes,sosyofobiğin halinden sosyofobik anlar dedirten lanet bir hastalık. zaman zaman insan içine çıkmaya dahi korkutur.,sosyal fobi
yes,"asosyal diye damgalandıktan sonra sosyal fobim olduğunu anlamam, kafamdan binlerce soru geçmesi, gerilmem, kasılmam sosyal fobidenmiş",sosyal fobi
yes,özgüven eksikliğinden kaynaklanmaktadır,sosyal fobi
yes,kendi düğününe gitmek istememektir. bu yüzden gelini ağlatmaktır. dans pistine çıkma korkusudur.,sosyal fobi
yes,"fiziksel bir kusura ve insanların, o kişinin hakkında neler düşündüğüne dayanır.",sosyal fobi
yes,"aşağılık kompleksinin neden olduğu bir durum aslında. eğer siz bazı insanları aşağı görüyorsanız, kendinizi de bazı kişilerin arasında aşağı görmeniz kaçınılmazdır. bu da eşittir sosyal fobi.",sosyal fobi
no,biyolojik temelleri üzerine:https://yazitoplama.wordpress.com/…ker-kucukparlak/,sosyal fobi
no,tamamını bulamadım ama güzel bir makaleye benziyor:http://www.ncbi.nlm.nih.gov/m/pubmed/11723630/,sosyal fobi
yes,"major depresyon, obsesif- kompulsif kişilik bozukluğu, yeme bozukluğu, beden dismorfiklik bozukluğu gibi bir çok önemli hastalığa sebep olur.",sosyal fobi
yes,herkes bana bakıyor gibi hissetmek. facebook'ta bile birşey paylaşmaya utanmak. paylaştığın şeyleri sonradan utanıp silmek. sözlükte yazdığın her şeyi bir an gaza gelip silme potansiyeli barındırmak. bir entry'yi yüz saatte yazamamak.,sosyal fobi
no,güzel makale:http://www.ncbi.nlm.nih.gov/…c/articles/pmc2683350/,sosyal fobi
no,hakkında oldukça başarılı çalışmalarım olan çözüm getirilebilecek bir durumdur.https://www.doktortakvimi.com/…le-terapisi/istanbul,sosyal fobi
yes,bazı insanların sırf normal olabilmek için olağanüstü enerji sarf ettiklerini kimse bilmez.,sosyal fobi
yes,"hayatıma girdi bir türlü an lamayadığım illet, yavaş yavaş delirtti bir şeyler beni",sosyal fobi
yes,evden çıkamamama sebep olan illet.. hala etkileri olmakla birlikte azalmışda bir illet.,sosyal fobi
yes,"kendinizde bir kusur bulmaya çalışıyorsunuz...bulduğunuz ne kadar küçük bir hatanız olursa olsun onu öyle bir noktaya getiriyorsunuz ki, o kadar büyütüyorsunuz ki belki de size hayatının yanlışını yapan arkadaş denen o yaratıktan özür dilemeye bile gidiyorsunuz....asagilanmislik duygusundan haz duyuyorsunuz demektir bu....sosyalfobiye verilecek örneklerden sadece bir tanesi",sosyal fobi
yes,"dışlanmaktan bugün hala çok korkuyoruz, ölümden daha çok, çünkü çok uzun olmayan bir zaman önce grup dışına atılmak muhtemelen gerçekten bir ölüm cezası anlamına geliyordu.",sosyal fobi
yes,bu arkadaş bende surekli bir kazıklanma kandırılma korkusu yaratıyor. bu yuzden hep kucuk hesaplar derdindeyim. derdimi sik.,sosyal fobi
yes,"sosyal olan ortamlarda hiçbir şekilde rahat edemezsiniz, her zaman bitmek bilmeyen bir kaygı vardır. çok fazla düşünen insansınızdır, insanlığın düşüncelerini önemsemeden duramazsınız, kimse size empati yapmıyorsun diyemez. çünkü siz empati manyağı olmuşsunuzdur, konuşmazsınız fakat kendi içinizde çok fazla düşünürsünüz.",sosyal fobi
yes,insan düşüncesini yazıyor kekonun teki gelip küfür ediyor. işte böyle insanlar yüzünden hayat daha zor.,sosyal fobi
yes,şizofreni neyim olmak hep zaman kaybı bunlar. gereksiz yere olmayın öle şeyler. ergenlik dönemimde bende karşılaştığım ve çözmemin imkanı olmayan sorunlarla baş edebilmek için 'siktir et gitsin' felsefesi oluşturarak kaçınmayı ve duyarsızlığı seçmiştim.,sosyal fobi
yes,"bir sosyal fobiğe kötülük yapmak istemiyorsanız, omuzlarındaki yüke bir yenisini de siz eklemek istemiyorsanız, iyi niyetle bile olsa lütfen,""amaan ne var utanacak, çık gez ,açıl, sosyalleş. bak ömrün geçiyor, böyle utanıp sıkılmak çok gereksiz""",sosyal fobi
yes,fobik düşünceleri yenmek lazım diyorum,sosyal fobi
yes,"sosyofobik insan da giderek fobikleşen durumunun farkına varammiyor. hayatın çekilirliği, insanlar yüzünden içi boşalmış yaşama dair tüm kavramlar ya da kafandaki tüm o kurgular artık çok uzaktadır ve sen onları ne zaman kaybettiğini algılayamazsın bile.",sosyal fobi
yes, psikolojik hastalık,sosyal fobi
yes,"çocukluk döneminden kaynaklanan, özgüven ve dikkat eksikliği ile birlikte yaşanan bir hastalık. gereksiz heyecan ve anksiyete de eşantiyonudur.",sosyal fobi
yes,"2 sene ot gibi yaşadım. ete tırnağa dokunur hiçbir şey yapmadım, yapamadım. boşa geçen bir zamandı. ve zaman çok değerliydi. şunu diyorum ki, bi yerden başla, üzerine git ve yen! çünkü sosyal fobi insanın hayatından çalıyor.",sosyal fobi
no,lise sağlık bilgisi dersi bilgilerim beni yanıltmıyorsa psikolojinin değil psikiyatrinin ilgi alanına girer. yorum yaparken bunu da göz önünde bulundurmakta fayda var.,sosyal fobi
yes,çekilmektir. kendi kabuğuna,sosyal fobi
yes,"azaltamıyorum şu siktiğimin şeyini. azaldı azaldı bi noktada sabit kaldı ama bitmiyor arkadaş bitmiyor. aşırı, üst düzey bir hali yok ama biraz da olsa kötü şey",sosyal fobi
yes,sosyal fobi beyninizi kontrol etmeyi seven bi piç,sosyal fobi
yes,"Samimi olduğumuz arkadaşlarımızı uzaklaştırıyoruz, insanlardan kaçıyoruz. ilerlememek için elimizden geleni yapıyoruz. ilişkiler kurmuyoruz, kurulası olanlara elimizi bile uzatmıyoruz.",sosyal fobi
yes,illness of lost opportunities,sosyal fobi
yes,"nezeniz kesilir, kalbiniz nükleer reaktör gibi çalışır, bacaklarınız titrer, sesiniz boğulur",sosyal fobi
yes,"insana intiharı düşündüren, özgüvenini azaltan ve okula gitmekten alıkoyan hastalık",sosyal fobi
yes,bir sene Paxil kullandım. bırakalı yaklaşık bir ay oldu. tekrar başa sardık.,sosyal fobi
yes,üşengeçlikten sahip olduğum hastalık sevmemek sevimsizlikle de alakalı zamanla dış dünyadan insanlardan uzaklaşıp nereye doğru yol aldığımı bilmeme sebep olmaktadır,sosyal fobi
yes,yaptigim herhangi bir isi benden iyi bilen biri yanimdayken yapamadigimi fark edip kendime koydugum teshis. herhalde sosyal fobim olsa gerek.,sosyal fobi
yes,ben dahil- kendilerinde bir sorun olduğunu kabul eder ancak yıllarca allah'ım ben niye böyleyim diye düşünmekten başka bir şey yapamazlar.,sosyal fobi
yes,"7 senedir muzdarip olup, 2 sene once ogrendigim lanet. bozuk kod.",sosyal fobi
yes,"yüz kızarması oluşuyor. sanki böyle duvarlar üstüme üstüme geliyor amk! ...zoraki gülesim geliyor ve o kişi o muhabbeti hala gülerek anlatıyorsa artık yalvarırım dursun oluyorum zoraki gülmeye çalışıp, ağzımı şekilden şekillere sokuyorum.",sosyal fobi
yes,"küçüklüğümden beri insanlardan kopuk yaşamaya çalışıyorum, utanarak, sıkılarak ellerim stresten terleyerek falan dolaşıyordum kalabalık ortamlarda, lise zamanıma kadar her türlü ilacı kullandım sanırım hatta bir ara öyle bir duruma gelmiştim ki sokakta yürümekten bile çekiniyordum. bir gün ki bu bir gün benim üniversite okumak için şehir dışına gittiğim vakitler yani artık ailem yok sosyal fobiyi aşamamak benim için çok zorluk demek zira kendi işlerimi kendim halletmek durumundayım",sosyal fobi
no,alakasız http://alkislarlayasiyorum.com/…st-bir-kadindi-quot,sosyal fobi
no,(bkz: teoride desen zehir gibi pratik dersen sallanmakta),sosyal fobi
no,sözlükte yazar olma girişimini bile ertelettirendir.,sosyal fobi
yes,"insanın bütün dengesini altüst eden, benim de çok uzun zamandır -yaklaşık 10 senedir- çektiğim ama sadece bir özgüven eksikliği sandığım hastalık. ...okuduğum okul sağ olsun sürekli sunum yapmalı ödevler verıyorlar, 100 kişinin önüne çıkıp sesinizin nasıl titrediğini fark edince iyice fena oluyorsunuz. ...bana bu konuda doktorun önerdiği kitapları okumaya başlayacağım sonra belki bir gün ben de normal bir insan olabilirim.",sosyal fobi
yes,insan aksinden daha çok çekiyor.,sosyal fobi
yes,kat kat daha zor olan hastalık,sosyal fobi
yes,"some people ski solo to the south pole, while i have to summon all my courage to cross a restaurant floor",sosyal fobi
yes,"sosyal fobi öyle bir rahatsızlıktır ki, anonim olduğunu bildiğin ekşisözlük'te entry girerken bile ""acaba modlar yazarların e-maillerini görebiliyor mu?"" diye düşünmeye sevk eder.",sosyal fobi
yes,"istemli olarak edindigim fobidir. sosyal ortamlara girmeyi artik sevmiyorum. nedeni ise artik cevremde oturup bir seyler paylasacagim, insan gibi tartisabilecegim kisilerin kalmamasidir.",sosyal fobi
yes,"niye aklımda bin türlü saçma sapan şeyler geçiyor, birgün bende kendim olabilecek miyim, bu savaş nereye kadar sürecek, ne yaparsam mutlu olabilirim",sosyal fobi
yes,"dans edemediğin, sohbet esnasında insanların gözünün içine bakmadığın durumlar",sosyal fobi
yes,"kendisinden aşağı yukarı 10 senedir muzdaribim. başıma getirmediği dert, rezillik kalmadı desem yeridir. bana geldiği ilk yıllarda hiç arkadaşım olmadı mesela. hep dışlandım. daha sonra konuşmamı bozdu bu meret. gitmediğim klinik kalmadı diyebilirim. artık daha iyiyim tabii. ama yabancı kişilerin yanında. bu genelde yabancı insanlara yaklaşamama olarak gösterir kendini diye biliyorum ama bu da benim cinsligim demek ki. ancak yeni bi sınıfa ya da yeni bi arkadas ortamı olduğunda benden rahat biri yok. ama öğretmen yani otorite gelince ben iptal . bi şey oluyor o zaman bana. ınsanlar konuşmam yüzünden hep bana salak ya da gerizekalı gözüyle baktı. herkes hissettirdi bunu hareketleriyle. bu beni çok üzüyordu ama artık değil. gerçekte ise ortalama zekanın üzerinde bi zekaya sahibim. tabii ki de bu üstün zeka değil. ortalama zekanın bi tık üstü sadece. eq denilen şey babalar gibi ama* . bunu yeni farkedenlenler için tek önerim var.-kendinize inanın!yapabilirsiniz. bunu kısmen yenmiş biri olarak söylüyorum. bunu bitirebilirsiniz arkadaşlar. sizin elinizde. ama profesyonel destek şart!tanım: hayatı zindan eden bir fobi",sosyal fobi
yes,"sosyal medya, ozellikle eksi sozluk, ile cok fazla hasir nesir olmanin tetikledigini dusunuyorum",sosyal fobi
yes,korkuyorum.. telefon kullanmiyorum.. yolda tanidik biriyle karsilasir da bana selam verir diye korkuyorum kulagimda kulaklik kafam onde gidiyorum...butun bunların ortaya cikmasinin nedeni insanlar ve ben onlardan kaciyorum,sosyal fobi
yes,"tercih edilen yol sosyal fobiye sahip olan kişiyi daha çok içe kapanık hale getirir ve insanlardan bir adım daha uzaklaştırır. ... yalnızlaşırsınız, etrafınızda kimsecikler kalmaz. ... sosyal fobinin temel döngüsü sanırım bu.",sosyal fobi
yes,anti depresan kullanılarak asla çözülemeyecek durumdur.,sosyal fobi
yes,düşünce birkaç dakikalığına yok olabilmesi muhtemel illet,sosyal fobi
yes,"social phobics already intensely think about everything, and to overcome themselves, they remind themselves of thoughts like 'they're human too', 'what are you afraid of?', 'it's a short-lived world', 'just let it go', 'we're all going to die in the long run' when they encounter events that trigger their phobia.",sosyal fobi
yes,"fazla hassasiyet sahipliğinden,kırılganlığından,görmezden geldiği korkulardan,yalnızlığa olan alışkanlığından dolayı çok sıradan çok insani bir arkadaş kendisi.",sosyal fobi
no,günü kurtarmak için dideral alınabilir bunun için. ama uzun vadede maalesef.,sosyal fobi
yes,"her gun aglayarak gider mi insan okula? bu lanetten, hayatimdan, okulumdan, suan oldugum insandan nefret ediyorum.",sosyal fobi
yes,"atan psikolojik rahatsızlık.sokağa kolay kolay işiniz düşmedikçe çıkmak istemezsiniz. insan içine karışmak, insanlarla diyaloğa girmekten mümkün oldukça kaçınırsınız. bunun yanında sürekli evde durmaktan dolayı ciddi bir şekilde özgüven kaybı yaşarsınız, sürekli strese girersiniz ve kendi kendinize ''gelecek kaygısı'', ''ben ne yapıcam'' ''böyle ömür geçer mi'' sorularıyla geçer hayatınız.",sosyal fobi
yes,"insanlar etrafındakiler bu kadar kayıtsızken ben niye böyle olmak zorundayım?, doğaçlama yapmayı unutur hale gelmek, hata yapmaktan delicesine korkmak, życılardır çatışmalar yaşarsınız, soğuk terler dökmek, başa ağrılar girmesi, orayı kaçarcasına terk etme isteği.",sosyal fobi
yes,teredavisinin ergenlik bitene kadar yapılması gereken illet.yoksa belli bir yaştan sonra artık kişinin karakteri haline geliyor,sosyal fobi
