Result,Text,Title
yes,depresyondakileri kendi ortamlarından çıkarıp karagümrükteki efendinin vakfına götürseler bu tedavi merkezlerindekilerden daha başarılı bir sonuç alınacağı bile kesin.,depresyon
yes,mutsuz şarkılar dinleyip boş bakma olayıyla alakası olmayan bi hastalık,depresyon
yes,"boşluktur ve çok kötüdür. insanın algısını değiştirmesi çok önemli bu durumdayken, hayata tek pencereden bakmaya başlıyor insan ve bu kötü olacak şeyleri çok daha fazla tetikliyor.",depresyon
yes,depresyon yıkıl karşımdan diyerek dön hayata,depresyon
yes,ruh hali...köültücül bir bağımlılık gibi ve sürdürülebilir olması için arada ondan kurtulup nefes almalısınız ki tekrar girebilesiniz o moda.,depresyon
yes,acı veren sey bitsin ve nefes alayim hissine özlem uyandırır,depresyon
no,"“before you diagnose yourself with depression or low self-esteem, first make sure that you are not, in fact, just surrounded by assholes.” william gibson",depresyon
yes,bir kere yaşasam da kurtulsam. deseler ki ameliyat aşamasında yüzde elli masada kalabilirsin yine kabul ederim o kadar.,depresyon
yes,insan depresyondayken öncelikle kendisini sevmemeye başlar. çevresine karşı duyarsız ve umutsuzlaşır.,depresyon
yes,geçmişteki sönmüş duygu ve hislerin ileride farklı zamanlarda tekrar depreşmesinden kaynaklı geçici duygu boşluğu yoğunluğu yaşatması.,depresyon
no,zafer akıncının depresyonu yenebilirsiniz kitabını alıp okumanızı tavsiye ederim.,depresyon
yes,"anksiyete ile bogusuyordum. stresli yasantimdan dolayi durum bol bol nuksediyor; bazen meditasyonla bazen ilaclarla ustesinden geliyordum. bir kac ay once ilk kez anksiyetem cat diye kesildi. yerini bosvermislige, derin sessizlige birakti. bu durum yaklasik 6 aydir devam etmekte. his yok icimde, her sey bos ve anlamsiz.",depresyon
yes,hayatın anlamsızlaşması diyebiliriz. en zevk alarak yaptığınız şeyleri bile yapmak istemiyorsanız depresyondasınızdır.,depresyon
yes,hayatı her alanından kemirdiği,depresyon
yes,duyguları zamanında yaşayamamak veya yaşamayı reddetmek temelli oluşan hastalık,depresyon
yes,psikolojik rahstsızlık,depresyon
yes,bu ülkede mutlu olan kişiler iyi insan olamaz. nasıl mutlu oluyorsunuz lan şu ortamda. neyle mutlu oluyorsunuz.,depresyon
yes,"dünyada kimse tarafından görünmediğimi hissettiğim, yalnızlıktan gebermekte olduğum günler. inanılmaz baş ağrlarıyla uyandığımda aklımda tek bir şey vardı. intihar etmek...Already trimmed the text to preserve the essence of the patient's feelings and thoughts.",depresyon
yes,"derin düşünebilen, hayatı salt yalın ve çıplak halde görebilen hisli ve naif insanların yaşadığı sinir sistemi hastalığıdır... oggi hayatlarının son günü olması için yalvaracak, intihardan başka bir şey düşünemeyecek şekilde bir gün geçir...",depresyon
yes,"depresyona girmek için birçok neden var. ama sen demiyorsun tabi, ben bi depresyona gireyim falan. yaşanılan şeylerin yoğunluğu vs oldukça tetikliyor.",depresyon
yes,"hayat, istekler, duygular sanki durdurulmuştur. uyuşuk ve isteksiz olursunuz. hep bir eksiklik hissi, sanki sigarayı bırakmışsınız da kafanızda bir boşluk var. günler aynı grilikte birbirini takip eder ve siz giderek daha fazla isteksizleşirsiniz hayata.",depresyon
yes,içe kapanırsın.insanlar gereksiz gelmeye başlar .en sevdiklerin bile zevk vermez.en sevdiğin müzik ruhunu okşamaz olur.yemek yemek zorunluluk olur.hayat zindana döner.,depresyon
yes,"hiçbir şey zevk vermiyor, her شيء برای çok geç, her şey için çok erken, kimse beni anlamıyor, herkes beni anladığını sanıyor, her şey den bıktım, bir ton şey yapmak istiyorum, hiçbir yapmak istemiyorum, herhangi bir şey yapacak halim yok, öleyim ben, herkesin her konuda fikri var, hiç kimse bir şey bilmiyor, aslında dünya üzerindeki her şey yok olmalı, herkes daha iyi bir dünyayı hak ediyor, ben daha iyi bir hayatı hak etmiyordum zaten, iyi bir hayatı herkezen çok ben hak ediyorum...",depresyon
yes,aklı sürekli kökünün nerede olduğunu bilmediğin o şeyin dallarına doladıkça içindeki karanlık büyüyor. ... düşünüyorsun. mutsuzluğuna bir isim koyamıyorsun. uykulu gibisin. ... yüzünde yastık izleri. ayağında yün çoraplar. kapıdan çıkacak gibi sürekli koridora doğru yürüyorsun. ...,depresyon
yes,"bir bataklik gibidir depresyon. siz cirpindikca icine ceker daha da batarsiniz. her gecen gun bir oncekinden daha da kotu bir hal almaya baslar gozunuzde. ozbakiminizdan taviz vermeye baslarsiniz istemsizce, ardindan yeme ve icmeden kesilirsiniz. agir gelir size. sonra bir gun aynaya bakarsiniz cokuk bir haldesinizdir. dagilmis saclar, durgun bakislar, solgun bir yuz.",depresyon
yes,"depression diagnosis for necessary symptoms almost the same in every person. when a person realizes, they are not specially cursed and it's a common disease that can affect anyone, they take a step to recover.",depresyon
yes,dengesiz hava şartlarının ve bahar aylarının tetiklediği hastalık.,depresyon
yes,"nevrotik sınıftan bir psikiyatrik hastalıktır. anhedoni önemli kriterlerdendir; eskiden yapmaktan keyif aldığınız şeyleri artık canınız yapmak istemiyor,yapmaktan kaçıyorsanız bir psikiyatriste basvurmakta fayda var. majör depresyon; kendiliğinden,telkinle ve ya birkaç aktiviteyle iyileşebilen bir hastalık değildir. depresyonda ilaç tedavileri;sanıldığı gibi uyutmak bir yana dursun,genelde hayat performansınızı artırır.",depresyon
yes,"depression's catastrophes, catastrophes that can also bring depression, and getting stuck even when there's nothing, which I've encountered a few times in my life",depresyon
yes,"yüzüm gülmüyor. bir şey var içimde sanki, bir ağırlık, taş var kalbimde gibi. her şeyden nefret eder oldum. her şeye tepki gösterir. hiçbir şey mutlu edemiyor beni ki bir ay önceye kadar müthiş mutlu bir insandım. ...cesaret edemedim evden çıkmaya. intihar fikri aklımda ve olsam ne olur olmasam ne olur noktasındayım. kendimden korkuyorum sanırım.",depresyon
yes,bir türlü kurtulamadığım illet,depresyon
yes,sanırsın göğsüne bir taş oturmuş ne yutabiliyorsun ne de kusabiliyorsun. herkesten her şeyden nefret ediyorsun. güldüğünü sanırken bile aslında bir bakıyorsun gülmemiş gülememişsin. okula işe insanlara yaşamaya tahammül edemiyorsun. sadece içinden uyumak geliyor. anlık mutluluklar yaşıyorsun sonra başını yastığa koyduğunda sanki boşluğa düşmüşsün. bilirsin hayata devam etmek zorundasındır ama aklının bir köşesinde neden devam ediyorum neden çabalıyorum vardır ve sürekli içten içe kemirir bu düşünce seni. hayatın akışına bırakırsın sonra kendini. kimi için işe yarar kimi içinse daha çıkılmaz bir hal alır. sevdiklerini düşünürsün ama hiçbiriyle konuşmak istemezsin. dışarı çıkmak istersin ama kalabalığın içine karışmak istemezsin. bir yandan herkes seni fark etsin istersin bir yandan da fark edilmekten ölesiye korkarsın. sonra insanlara güvenmemeye onları sevememeye başlarsın. sonra yalnızlık en iyi ilacınmiş gibi gelir ama yalnız kalmaktan da ölesiye korkarsın. hayatın sonuna geldiğini düşünürsün. sonuna gelmişsin ve yalnızsın,depresyon
yes,"depresif olduğunuzda olaylara bakışınız, insanlara yaklaşımınız farklı olabiliyor. hayattan ve insanlardan kaçabiliyorsunuz. hiçbir şey yapmadan patates gibi koltukta oturabiliyorsunuz mesela. aylardır evden çıkmadan yaşıyorsunuz. kalabalık ortamlardan kaçmak istiyorsunuz. zorunda olmadıkça insanlarla konuşmuyorsunuz.",depresyon
yes,"az gülme halinde olup, derin düşüncelerde kaybolmak, kalabalık içerisinde kendini yalnız hissetmek, mutsuz olmak, alkole ihtiyaç duymak, antidepresanlar kullanmak, şarkı dinlerken üzülmek, eylemsizlik hali, umutsuzluk, bunaltı, kaygı, stres, enerjide düşüklük",depresyon
no,o de su dü jarden ton ekspresyon et o şagren... diye devam eden bir fransız türküsüdür...(bkz: dépression au-dessus du jardin)catherine deneuve de güzel söylüyor.,depresyon
no,birlikte yaşamayı öğreniyor insan,depresyon
yes,"depression does not go away by itself, it's very hard, and one must seek help from a doctor",depresyon
yes,"üç gündür yataktan bile sürünerek kalkıyorum, kedilerin bakımını güç bela yapıyorum, ev halkına tahammül edemez haldeyim ve hayattaki seçimlerimi sorgulayıp duruyorum",depresyon
no,"çıkışı, egonun kendisiyle dalga geçtiği yerdir.",depresyon
yes,"kişinin olumsuz bir ruh haline bürünmesi, içine kapanması hali. aynı zamanda kişinin zamanında yaptığı hatalarla yüzleştiği bir dönem bir nevi öz sorgulama. fakat beynin bu olumsuz düşünce yapısı zaman zaman kişiyi kendini olması gerekenden fazla yermesiyle sonuçlanır ve depresyon halinin katlanmasına sebep olur.",depresyon
yes,"depresyon; kişinin kendisini bok gibi hissettiği bir ruh halidir. o ruh halinin altında yatan çok fazla sebep var. bu sebepler psikolojik olabilir, yaşadığı hayat yüzünden olabilir, aşk ilişkisi olabilir. bırakırsa berbat bir ruh hali ve depresyon dönemi o kişiyi bekler.",depresyon
yes,"risk etkenleri arasında kadın olmak olan ruhsal bozukluk. 12 aylık depresif nöbet yaygınlığı kadınlarda % 5.4, erkeklerde % 2.3",depresyon
yes,yalnız 8 yıldır kadar filan sanırım. bir bilene danışasım var,depresyon
yes,kendinize depresyon ya da itibar kaybı teşhisi koymadan önce çevrenizdekilerin aşağılık insanlar olmadıklarından emin olun,depresyon
yes,sanırım yer etti bu bende,depresyon
no,bazen büyük bir nimettir.,depresyon
yes,"depresyon geçmez. önce, depresyona sebep olan ana problemi bulun. kendinize bile itiraf edemediğiniz problemi. sonra gerekirse psikoterapi alarak üzerine gidin.",depresyon
no,24 haziran gecesi kurtulma ihtimalimiz vardır.,depresyon
yes,"yaklaşık 8 yıldır ilaçlarıyla beraber yaşadığım durum. depresyon. sometimes, even when nothing bad happens, you feel like wanting to turn your back and go back to bed. depresyon tam olarak böyle bir şey, aşırı uçlarda hissetmekten dolayı artık hissizleşmek. if you don't feel anything other than pain, don't get out of bed and let your pain ripen. ready to start medication and therapy when you're ready, try to develop your social circle, talk to people, return to your hobbies or find new ones. umudunuzu kaybetmemeye çalışın.",depresyon
yes,"hayati boyunca lanet bir yetersizlik, bir olmamışlık hissiyle yasayan, cogu zaman istediklerini yapamayan, hayati adeta bir eziyet havasinda gecen",depresyon
yes,bir rahatsızlıktır ve özen gösterilmelidir,depresyon
yes,sonra bir bakmışsın ki mezun etmişler seni. aradan 1 yıl geçer o hergün lanet ettiğin şehire gidersin sebepsizce sadece özledim dersin. ... yalnız hissedersiniz ve o inanın bana çok koyar...,depresyon
yes,"içeride sürekli debeleniyorsun, üstün başın yağ, pislik. ağzına doluyor. dışarıya bakıyorsun, başka insanlar havadaki oksijeni istedikleri kadar çekebiliyorlar içlerine. serbestler, çevrelerini saran bir naylon yok.",depresyon
yes,"ruhsal halde, psikiyatri ilaçlarına başlamama sebep olan, iyice bozulmuş ruhum ile başbaşa kaldığımız dönem",depresyon
no,(bkz: beck depresyon ölçeği),depresyon
yes,"hatiniz çoğu zaman asla daha iyi olmayacaktır. çoğu zaman anksiyete sizi hayatın gunubirlik rutinlerinden soyutlar, ise gitmek ya da okula gitmek zor gelir. depresyon ne gecicidir ne kalici. bakis aciniza gore her seyi kendiniz ayarlayabilirsiniz. terapi kesinlikle ise yarar. profesyonel yardim almaya cekinmeyin.",depresyon
no,sağlam bir şanışer şarkısı.,depresyon
yes,kendi olma yorgunluğu,depresyon
yes,"geçmişte depresyona girdi, hatta arkadaşına iyiyim ya depresyondaydım işte ben de biraz önce çıktım gibi bir laf etmişti. işin esaslı tarafı gerçekten atlatılıyor. yapmaktan keyif aldığınız şeyleri yapmaya; arkadaşlarınız, eşiniz, dostunuzla çokça vakit geçirmeye çalışın. beslenmenize dikkat edin, buğday ürünleri tüketimini bir süre azaltın, hayvansal proteinlere ve yeşil sebzelere beslenmenizde daha çok yer verin. hergün yarım saat yürüyüş yapın ve kendinizi herhangi bir uğraşla meşgul edin bir süre sonra hayatınızın daha iyiye gittiğini göreceksiniz.",depresyon
yes,depresyon da yoktur,depresyon
yes,hissizlik hayattan zevk almama mutluyken bile gulemem icine kapanma beynin kazan olmasi durumu,depresyon
yes,"bayanların %80'inin depresyonda olduğunu ve paralelinde ilaç kullandığını görüyorum..ben bunu asosyalliğe, ilgisizliğe ve paylaşmamak akabinde içe atılan duygulara bağlıyorum.",depresyon
no,"kolesterol düşüklüğünde eğilimin arttığı hastalık. şöyle ki: yağ türü olan kolesterol düşünce, yağda çözünen seratonin hormonunun çözücüsü (yani yağ) azaldığı için seratonin daha az tesir ediyor.",depresyon
yes,ülkenin içinde bulunduğu buhranlı günlerden mi yoksa dünya çapında artan geleceğe karşı yitirilen umutlar yüzünden mi,depresyon
yes,"depresyonun tedavisi icin kanıtlanmış psikolojik yaklaşımlar ve ilaç kombinasyonları vardır. önce tanınızın đúngyu korunduğundan emin olun,sonra da kendinizi rahat hissettiğiniz bir psikolog ile görüşmeye başlayın.",depresyon
yes,"depresyon, insanın ruh halindeki dengesizliklerin sonucunda bir çöküş halidir. yaşanılan hayattan zevk almama durumu baş gösterir. çoğunlukla insanı yatağa bağlama özelliği vardır. insanın kendisini diğer insanlardan tecrit etme isteğini uyandırır.",depresyon
no,karadelik...,depresyon
yes,hayatımın nasıl berbat geçtiği ile ilgili kapı gibi belgem olsun. istiyorum ki sıradan bir insanın koştuğu maratonları ayaklarımda birer ton prangayla en azından bitirmeye çalıştığımı herkes bilsin.,depresyon
yes,"iştah kaybı, sürekli olarak düşünürsünüz, mutlu olma duygunuz artık ellerinizden kayıp gitmiştir, bir anınız bir anınızı tutmaz, hüngür hüngür ağlayabilirsiniz, yapmanız gereken görevleriniz vardır ama ne kadar zorlasanız da kendinizi yapamazsınız, insan yüzü görmek istemezsiniz, hayatla bağı koparmış bir haldesinizdir, geleceğe dair umutlarınız yok olmuştur, artık isteseniz de umut edemezsiniz.",depresyon
no,(bkz: #77912325) ben hayatımda bundan daha doğru bir tanım görmedim.,depresyon
yes,"kendimi kötü hissettiğimde, depresyonunla başa çıkmamın yaşam stilinizi değiştirmekten veya nefes alarak başa çıkılabilceğini düşünüyorum, ama bazen siz bunu yapamıyorsunuz",depresyon
no,bize bahşedilen bu armağanı sanat için kullanmalıyız,depresyon
yes,"kendini attığı bir kuyudur. o kuyuda bol bol düşünür, düşündükçe batarsın. önce birileri bir ip uzatsın da kurtarsın diye çırpınırsın, sonra o ipi onlarca kişi atar güvenip de tutunmazsın. o ipi kendine, yalnızca kendinin uzatabileceğini ve yalnızca kendi uzattığın ipe tutunarak o kuyudan çıkabileceğini de çok iyi bilirsin. ama o kadar dolanmıştır ki ip, bir türlü açıp da uzatamazsın.",depresyon
yes,ruh halindeki bozukluk.depresyon hafif olacak düzeyden çok ağır tablolara ulaşabiliyor.depresyonun toplum içinde erişkinlerde yaygınlığına bakıldığında %20 lere ulaşan ciddi rakamlara ulaşıyor.depresyonun kronik hal alması kişinin günlük aktivitesini bozması yanında birbirinden farklı kişilik bozuklarına sebebiyet vereceği unutulmamalıdır.,depresyon
yes,".ufak ufak yüzleşmeye çalıştım ama yeterli olmadı ki katmerlenerek geldi mübarekler. ihtiyacım olan şey sanırım uyumak, uyumak yok olup gidesiye kadar uyumak. gerçekten yoruldum ve sıkıldım da. sanırım depresyon bu ve ben de onun sıcak kollarındayım.",depresyon
yes,çok uzun kalmamak lazım sonu kötü olabilir,depresyon
yes,düşün çalış üret işe yaramazsa gel yüzüme tükür artık ne diyim,depresyon
no,(bkz: dışı çık kanka) cılar toplancak gine,depresyon
yes,ben geçen sene de 6 ay antidepresan kullanmıştım. şimdi bu sene de başladık. ben her sene bu ilaçları içmek için bir bahanem olacak diye çok korkuyorum.,depresyon
yes,depresyon vs durumlarda ... yıllar öncesine döndüm sanki içmediğim antidepresan ve uyustucuru türevleri nadir.dir. ... Sonra malum zaten neyse ben kargı kamışını köylerde derelerde bulabileceğimi öğrendim ... 15 gün önce bir bağımlılıgım vardı ayda bir bırakıp geri başlıyorum inanırmısınız ...,depresyon
yes,"duyarlığın azalması, girişim gücünün ve kendine güvenin yiterek umutsuzluğun, karamsarlığın güçlenmesi biçiminde beliren ruhsal bozukluk",depresyon
yes,depresyonda görülen postür şeklini çökük omuzlar öne eğik kafa gibi bıkkınlık imajı çizen postür yani uzun süre koruduğunuz takdirde bilinç buna uyum sağlayarak depresyona girebiliyor. özellikle saat tamiri ile uğraşanlar saatlerce bu pozisyonda çalıştığı için onlarda görülme oranı yüksek. depresyondaki birisine spor yaptıramazsınız büyük ihtimalle. ama kurtulmak istiyorsanız kendinizi zorlamanız lâzım. sporun bir etkisi yukarida bahsettiğim postürü düzeltmek üzerine olacak. sporun şiddeti arttıkça vücut endorfin dediğimiz bir uyuşturucu madde salgılar.,depresyon
yes,bir süredir yakınlarında zigzag çiziyordum ki balıklama atlamış bulunuyorum sanırım,depresyon
yes,"depresyon, sevdiğin bir yerde olmayı isterken zaten öyle bir yerde olmandır",depresyon
yes,sikintinin icinde olursaniz olun gün dogmadan neler neler dogar,depresyon
yes,"kişinin hayattan zevk almaması, yaşamanın anlamını sorgulaması ve tatmin edici bir yanıt bulamaması, yaptığı hiçbir işi istekli yapmaması, uykudan uyanmak istememesi, hiçbir şey anlam ifade etmemeye başlar",depresyon
yes,yaşama isteğinin amacının yok olması,depresyon
yes,"depresyona hep işi, gücü, hobisi olmayanlar giriyor. bakıyorum her şeyi var ama mutlu değil.",depresyon
yes,bir çökkünlük ve hissizlik hali,depresyon
yes,ruhsal durum,depresyon
yes,ruhundaki yara öyle zor ki,depresyon
yes,can sıkıntısı,depresyon
yes,uzman psikolog bir arkadaşım söylemişti. ilaç tedavisi çok hatalıymış. 10 yıl sonra kullanılan antidepresanların vucuda verdiği zararlar çok ciddi oluyormuş.,depresyon
no,her sınav sonrası yaşadığım bir durum,depresyon
yes,ruh hastalığı.çok değer verdiğim birini benden uzaklaştırıyor şu an ve ben hiçbir şey yapamıyorum.,depresyon
no,"rus edebiyatındaki çoğu ana karakterin içinde bulunduğu durum. zira kendileri, bizi de bu duruma çekmek için büyük çaba sarfeder. (bkz: yeraltından notlar)",depresyon
yes,"içinden hiçbir şey yapmak gelmiyor. hayattan zevk alamıyorsun. kimsen yok, hiç kimsen yok. ayakta durmaya çalışmaktan yorgun düşüyorsun. sonra da ömür geçiyor öyle.",depresyon
yes,"ağlatan depresyon, içimi dolduran huzuru bi daha bulamayacağımı biliyorum, bu kadar güçlü bu kadar mutlu görünüp içten içe erimiş olmak",depresyon
yes,"hastalik, olay, yasam formu belki de durum tespiti",depresyon
yes,"girişi kolay, çıkışı zor. o yüzden hiç bulaşmamak lazım mümkünse.",depresyon
yes,devlet hastanelerindeki psikiyatrlar yüzüme bile bakmadan geri yolluyor 2 antidepresan yazıp. özele gücüm yetmiyor zaten depresyon sebebim genelde maddi durumlar,depresyon
yes,depresyondayken iyileştirici bir ilişki kurma ve sürdürme ihtimaliniz neredeyse yok,depresyon
yes,"hala depresyonu - ciddi, klinik ve patolojik depresyonu",depresyon
no,çok güzel yazmışsın kardeş bir ara hepsini okuyacağım. :),depresyon
yes,kanser kadar ölümcül bir hastalık,depresyon
yes,"depresyona girdiğini iddia edip, önemsiz bir hastalıkmış gibi görünmektedir. aslına bakılırsa, sebep olabilecekleri ve gerçekten bu hastalığa yakalanan kişilerin nasıl hissettiği göz önünde bulundurulduğunda, gayet de tehlikeli, insanı hayattan koparan, tüm yaşama enerjisini alan, günlük en basit işlerini bile yapmasına engel olan bir hastalıktır.",depresyon
yes,"insanin kendini sürekli mutsuz gergin, kötü hissetmesi.. beyinizde sürekli konuşan sürekli kötü olumsuz düşünceler zirvalayan canavari susturmak dinlememek gerekli..",depresyon
yes,değişken ruh hali ve uykusuzluk en hafif durumlar. uyuyamayan bir insan fiziksel olarakta çöküyor işini yapamaz hale geliyor.,depresyon
yes,depresyonda oldugunuzun farkindaysaniz bundan kurtulmanin da sizde bittiginin farkinda olmalisiniz. kabullenmeyin depresyonda oldugunuzu. zorlugu kabullenin ama depresyonu kabullenmeyin.,depresyon
yes,son zamanlarda tekrar merhabalaştığım durumdur,depresyon
no,"latincede bu kavram ""quartan fever"" yani, 'dört günlük sıtma' ifadesiyle karşılanmıştır.",depresyon
yes,içinden ağlamak geldiği için ağladığı,depresyon
yes,mental bir hastalik,depresyon
yes,"hayatımızda yolunda gitmeyen birşey vardır, belki bu sevdiklerimizle olan bir iletişim eksikliğidir, bize önemli gelen şeyleri kimseye anlatamamak veya anlatmamayı tercih etmektir, bize iyi gelmeyen alışkanlıklara sahip olmaktır, bizi mutlu etmeyen bir işte çalışmak, sevmediğimiz eylemlerde bulunmaktır.",depresyon
yes,"kendine yabancılaşmak, özünden sapmak ve dönüş yolunu bulamamak. hissizleşmek; sevgi, nefret, haz, istek, korku, şehvet, merak, olumlu ya da olumsuz ne türlü his varsa uzaklaşmak. biyolojik durumlar haricinde yaşadığını hissedememek. her gün sadece yapılacaklar listesindeki maddelere tik atıp kendin için herhangi bir şey yapacak isteği bulamamak. her sabah uyandığında ilk iş olarak 'acaba bu gün insanlardan kaçmak için hangi bahaneyi kullansam?' diye düşünmek. kaçmak istediğinde kaçamamak, kalmak istediğinde kalamamak. içsel kaos, görünmez prangalar, karanlık, boşluk...",depresyon
yes,beynin ödül ve mutluluk mekanizmasının temelibu durumda up regulation dediğimiz reseptör artışı için bir takım disiplinler edinmeniz sizin faydanıza olacaktır. bağımlılıklardan kurtulmak ve spor.,depresyon
yes,"galiba şu an depresyondayım bilmiyorum. ama isteksizlik, umutsuzluk, sürekli ağlama hissi, vazgeçiş, kayıp, değersizlik daha sayamadığım tüm kötü hisler var üzerimde. sonra diyorsun ben bu kadar güçsüzsem başıma gelecek daha kötü olaylarla nasıl baş edicem. ve böyle böyle bir yumak oluyor sanki her şey. asıl üzen bu zaten. evet psikolojim hiç iyi değil. muhtemelen depresyon yanında başka bir rahatsızlığım daha var doktora gidince anlayacağım artık.",depresyon
yes,çamaşır asan teyzeyi görürsün ve sen niye bu kadar yalnız ve işsizsin teyze diye ağlarsın. sonra ben niye evde yalnızım diye ağlarsın.,depresyon
yes,Lustral 50 ile tanışmanıza vesile olan sendrom. kötü senaryoda ise 100 mg lıklara geçilebiliyor.,depresyon
yes,"kendim çıkamıyorum bari birinden yardım isteyeyim der ses edersin gelir önce bir çıkartır gibi olurlar ama olurda bırakırlarsa ellerini daha beter batarsın içine. kendine yetmek, kendini sevmek üzerine hiç çaba harcamadan bir pislik içinde yaşamayı layık görürsün bazen kendine.",depresyon
yes,iyi insanlarin yakalandigi hastalik,depresyon
yes,"stuck, clinging to an out-of-date version of oneself",depresyon
yes,"çocuğun üstüne titriyorlar tabii. çocuk 20 yaşına gelmeden bir trafik kazasında ağır yaralaniyor. ne kafası ne kendisi bir daha eskisi gibi olmuyor. babam bana, biz de senden çok şeyler bekliyorduk, eminim mesleğinde başarılı, toplumda saygın mükemmel bir insan olurdun, ancak biz de bu kazayı (depresyon/mani) yaşadık",depresyon
yes,bir yakın bir zamanda depresyon hastalığından çok uzun zaman muzdarip olmuş birisi olarak,depresyon
yes,"küllerinden yeniden doğacakken, birilerinin gelip küllüğü boşaltıyormuş gibi hissettirmesi durumudur",depresyon
no,"muhteşem bir mekan, ülkenin yarısından fazlası burada.",depresyon
yes,"depresyon bir kara deliktir, girdiginizde ne olacagi tamamen muallak. cikisiniz var mi o da muallak. size yeni kapilar acacak bir seyler, birileri var mi, farkli boyutlara gecebilecek misiniz, muallak.",depresyon
no,sevdiğim kızın seni bir kızla tanıştıracağım demesiyle giriş yaptığım alan.,depresyon
yes,"depresyon mide, beyin, kalp rahatsızlıkları gibi bir rahatsızlıktır. bir bozukluktur. çeşitli etkenlerin sebep olduğu, beyin kimyasındaki değişimlerden kaynaklanan bir arızadır. kimse süpermen falan değil.herkesin başına gelebilir. ve tedavi edilebilir. depresyon belirtileri gösterdiğinizi düşünüyorsanız mutlaka iyi bir psikiyatriste giderek terapi ve ilaç tedavisi alın.",depresyon
yes,"depresyondasınız, bunlar benim yıldızları görmem lazım, sorumluluklar tüm şiddetiyle üzerime yığılmadan önce şehri terk etmem lazım, belki gideceğim yerde bulduğum küçük bir kulübeye yerleşirim, yeşile ve maviye ne kadar ihtiyacım olduğunu şehre girer girmez anladım, benim için anlamlı olan her şeye boş gözlerle bakıyoruz, hayat depresyondan ibaret değil, onu depresyondan ibaret kılan çağın içine doğduk yalnızca",depresyon
yes,hem yalnız kalmak istersin hem sıkılırsın kendinden...iste öyle garip bir şeydir bu depresyon.,depresyon
yes,çıkamadığımdır,depresyon
no,"girdap gibi, girersin ama çıkman için çiğneyip tükürmesi gerek.",depresyon
yes,hayattan zevk alamamak kendini çok yalnız hissetmek,depresyon
yes,"girmekteyim galiba tam şu an, şu an, şimdi....",depresyon
no,bir girenin birdaha cikamadigi dipsiz bir kuyu.,depresyon
yes,çabalamak içimden gelmiyor. sanırım en dibe doğru ilerliyorum.,depresyon
yes,sigara içmek depresyonu tetikliyor,depresyon
no,çıktım girmem arkadaş o neydi ya,depresyon
no,çözümü için spor yapılmalı. faydası olsun diye değil. yapar yapmaz dünyaya pozitif bakacağından değil. düzenli olarak yapmalı.,depresyon
yes,günde 12 saat mesai. olmayan sosyal hayat. sıfır eğlence sonucu içinde blunduğum durum.,depresyon
yes,"doktorun bana tavsiyesi sevmediğiniz insanlarla görüşmeyin, sevmediğiniz yerlerde bulunmayın.",depresyon
yes,Depresyona girip-çıkan tavsiyeleridir. dünyada bu kadar yardıma muhtaç insan varken sadece kendi derdinizdesiniz. eğer kendi başınıza üstesinden gelemiyorsanız mutlaka profesyonel yardım alın.,depresyon
yes,"iki senedir bu kadar berbat olmamıştım. ....black dog geri geldi. ...yerde x şeklinde yatıyorum, birkaç cm ötemde beni iyileştirecek bir ilaç var. ...ben beceriksiz ve aptal biriyim. ...o zaman bu şekilde ölmeyi beklemeliyim. ...son yarım saattir dolapta soğuk su kalmadı diye ağlıyorum çünkü neden olmasın?",depresyon
yes,"ilk intihar etmeyi denediğimde ilkokul 3. sınıftaydım. sonra 7. sınıf, en son da 8. son denememde camdan aşağı atlayacaktım, ailem buldu beni o halde, deneyemedim bile. bir defasında da antidepresanlarımı sadece daha mutlu olmak için gereğinden fazla içmiştim, meğer depresif insanlara verildiğinden öldürme riski yerine felç bırakma riski varmış. 7. sınıfın ortalarında kendime zarar vermeye başladım, 8. sınıfın sonlarına kadar da böyle devam etti. öyle de uykuya dalıyordum.kendimden nefret ettim, ... hvordan iyileşilir?hastanelerde hiçbir tedavi olasılığı yok, sadece antidepresanlarla düzelmezsiniz. artık depresyonda mıyım? bilmiyorum. ağlama krizleri arada geliyor, bazen daha da sıklaşıyor. kendinden nefret etme hissi hâlâ beynimin bir köşesinde.",depresyon
yes,"bir süre ilaçsız bir şekilde mücadele etmeye çalıştım. ...PLANLIYORUM BUNU. EN İNCE AYRINTISINA KADAR, O SON EYLEMDEN ÖNCE OLACAĞI VE SONUÇLARINI PLANLIYORUM. ...ÖLMEK İSTİYORUM.",depresyon
yes,her yıl kendini öldüren 1 milyon insanın sorumlusu depresyon denen rahatsızlık,depresyon
no,"bende iyi gelen şeyler.su, uyku, karpuz.",depresyon
yes,"içindeyim, hem de öyle böyle değil. deneyimli arkadaşlardan ricam, yardım istiyorum.",depresyon
no,geldi yine tipini s.. bu sefer çok sert,depresyon
yes,"bütün sorunlarına iyice bir bak. onlarla savaştıkça daha da büyüyorlar. sen onlara yer ver. daha derinlere in; karanlık dehlizlerdeki geçmişinden, en dipteki kalbi kırılmış çocuğa. ben bu beden değilim. öyleyse, ben kimim?",depresyon
yes,Kronik ve majör depresyona sahip kişiler bu tahammülsüzlük halini çoğu kez deneyimlemişlerdir.,depresyon
yes,"canının sıçmak bile istememesi, yapabilirse de acıdan patates sıçar gibi hissetmesidir",depresyon
