Result,Text,Title
yes,"bir hekim demişti, yalnız sayısını unuttum",panik atak
yes,"elim ayağım titrerdi, nabız yükselmesi akabinde bayılma, ölüyorum, nefes alamıyorum hissi ve aşırı korku, aşırı daralma ve sanki bir daha o otoparktan asla çıkamayacakmışım hissedik",panik atak
yes,iki yıl önce bir sabah uyandım ve göğsüm daraldı hemen ambulans çağrıldı ve acile kaldırıldım... doktorlar piskoloğa yönlendirdi ve panik atak geçirdiğim ortaya çıktı.,panik atak
yes,"beni hep yalnızken ya da yalnız hissettiğimde dürten hastalığım. ... çünkü podcast arkada oynarken sanki biri bana bir konudan bahsediyormuş hissi veriyor ve yalnızlık hissimi bastırdığını fark ediyorum. ... yoksa kalp krizi mi geçiriyorum, neden dilimi ve kolumu hissetmiyorum? ... ilkinde çok korktuğumu biliyorum, fakat aylar sonra artık bunun ne olduğunu öğrenip 'bu da mı kalp krizi' deyip ciddiye bile almama durumuna döndü benimki.",panik atak
yes,"panik atak geçirdiğini, panik atak, panik atağım var, panik atak geliyor, offf inşallah panik atak nöbeti gelmez, uzun zamandır panik atak olmamıştım ama hissediyorum gelecek diyenlerin",panik atak
yes,aralıklı olarak tedavisini gördüğüm psikolojik rahatsızlık. ataklar çok şükür çok nadir geliyor artık.,panik atak
yes,aklıanın içinde sıkışıp kalmak. çıkmaya çalıştıkça daha çok batarsın. ölüm daha tatlı gelir.,panik atak
yes,bende panik atak oldum bir ara. e haydi öldür dedim yattım yatağa bekledim. 2-3 defa daha geldi sonra uğramadı.,panik atak
no,"uçakta olanı kötüdür. inmek istersen, kapılar kapandıysa hadi bakalım kolay gelsin.",panik atak
yes,"ilk panik atağım, bütün gün hastanede başka başka rahatsızlıklardan ötürü test yaptırdığım bi gün oldu. akşam kahvemi içtim, tatlımı yedim evime geldim. internetten saçma sapan hastalık okuyup sofrayı kurmak için mutfağa yöneldim. annem tabakları uzattı, masaya bırakıp koltuğa yığıldım. anne beni hastaneye götür diye. kalp atışlarımı kontrol edemiyordum. ikincisi ertesi gün oldu. sakinleştirici almışım, iyi sayılırım, sabah kahve içip evden çıktım. iş yerinde oyalanıp derse girdim. elimde tahta kalemi kalbimi tutmaya başladım. öğrencilere çaktırmamak için test dayadım. oradaki on beş dakika bir ömür geldi. sonrasında dersten çıkıp bir şişe kolonya üç bardak su kar etmedi. koskocaman bir ağlama kriziyle birlikte acil kapısındaydım. ",panik atak
yes,alkolle geçici olarak dindirilebilir. yalnız sadece geçici olarak olduğunu vurgulamakta fayda var. bir süre sonra yeniden gelebilir.,panik atak
yes,geberiyorum sandim. adama 'lan gidiyorum galiba' dedirtir.,panik atak
yes,1.5 aydır ilaç içmiyorum. kötü bir hastalıktır.,panik atak
yes,panik ataktan kurtulduğunuzu bile düşünebilirsiniz ama ufak bir travma yaşatacak bir olaydan sonra tüm belirtiler yine ortaya çıkabilir.,panik atak
yes,"2002’den beri gayriresmi, 2005’ten beri ise resmen hastası olduğum tarifsiz duygu-durum karmaşası",panik atak
yes,geçe gece yarım litre şarap üstüne 4 bira gömüp sabahına panik atak geçiren ilk insanım...PSDkiyatrik vaka olduğum tescillenmiş oldu böylece. doktor iki tane ilaç yazdı ve iki tane kitap önerdi.,panik atak
yes,"nöbet esnasında olup bitenleri yazayım yaklaşık 13 yıldır bu hastalıkla uğraşan biri olarak. öncelikle el ve ayak parmaklarınızda uyuşma ve karıncalanma olur. ve gittikçe hızlanan bir kalp çarpıntısı, terleme ve kulaklarda çınlama yaşanır. kalbiniz o kadar hızlı çarpmaya başlar ki sanki yerinden kopup dışarı fırlayacakmış gibi hissedersiniz. el ve ayak parmaklarınızdaki karıncalanma size sanki ruhunuzun bedenden ayrıldığını hissettirir.",panik atak
no,"sahip olduğunu söyleyenlerin %73,49'u yalan söylemektedir.",panik atak
yes,"panik atak,okb çok garip bir rahatsızlık.şükürler olsun ki atlattım.",panik atak
no,içten içten yer insanı,panik atak
yes,"aşırı korku, heyecan dolayısıyla saldırgan, telaşlı davranışta bulunma veya içine kapanma",panik atak
yes,hastalığı tek cümleyle özetlemiştir,panik atak
yes,"ben Onun yanında yaşadığım paniği göz önünde bulundurursam, kendisinin neler yaşadığını tahmin bile etmek istemiyorum.",panik atak
yes,mide bulantısı baş dönmesi. asla iyiye gidecek gibi de değil. kimseye doğru düzgün bahsedememekle birlikte hayatımı salmaktan korkuyorum. çok önemli işlerimi aksatmaya başladım. çünkü ne zaman yapmaya çalışsam midem bulanmaya başlıyor ve sonrası malum. korkumdan duşa giremiyorum. kafam allak bullak. dışarı çıkmaktan korkuyorum porque bu sefer bir telefon alarak ulaşabileceğim mesafede değil yardım edebilecek insanlar.,panik atak
yes,ruhun vücuttan kisa sureliğine fakat aniden gezintiye çikmasi neticesinde insanin bir daha geri dönmeyecek mi acaba diye düşûnürken yaşadiği endişe korku panik ve durumu kimseye çaktirmak istememenin verdiği huzursuzluk hali,panik atak
no,(bkz: hastalık başlığında kalitesiz mizah yapmak),panik atak
yes,"bazı zamanlarda kaygı bozukluğu ile birlikte devam eden psikolojik rahatsızlık... umarım burada rahatsız arkadaşlara yardımcı olabilirim.- panik atağın açığa çıkmasının birkaç nedeni olabilir... doktorun tedavisine uyun, ilaç almanız gerekiyorsa alın, çekinmeyin... şunu kesinlikle unutmayın! siz bilincinizin neye kaygılanıp neye kaygılanmayacağının kontrolünü yitirmiş bir durumdasınız!... cesur olun, mücadele edin, o yenemeyeceğinizi düşünürseniz güçlü olacak! korkmayın! - eğer ağır depresyondaysanız, tanımlanamayan korkunç bir his ara ara ya da sık sık geliyorsa, üstte de dediğim gibi doktora kesinlikle gidin ve ilaç alın.",panik atak
yes,"bir de psikolojin bozuk, çok derin düşünüyorsun, çok hassassın, bunlar sende panik atağa yol açıyor demek çok basit, bunu unutmayın. her insanın korkuları vardır, vücudunuzdaki herhangi bir problem bu korkuların palazlanmasına sebep olabilir.",panik atak
yes,"panik bozukluk, tedavisi olan bir hastalıktır. geçicidir, geçer. ama mutlaka bir psikiyatristten yardım almayı gerektirir.",panik atak
yes,geçirdiğim rahatsızlık.yaz sonu başlayan ataklar eylül ekim gibi pik yaptı iki üç kez acil servislerde diazem ve benzeri iğnelerle sonlanan ataklarım neticesinde ilaç tedavisine başladım. yaşamayanın anlayamayacağı ve empati kuramayacağı bir rahatsızlık maalesef.,panik atak
yes,"panik bozukluğu bulunan kişilerin yaşadığı, oldukça rahatsızlık verici ataklardır.",panik atak
yes,"panik atak kalp çarpıntıları, yoğun stres altında bayılma, göğüs ve sırt ağrıları..",panik atak
yes,"ağrılar, allahın cezası bir nefes darlığı, sürekli sıkıntıyla uğraşıyorum. ölüyor muyum, deliriyor muyum?",panik atak
yes,anksiyetenin tavan yapması ile beraber yaşadığım atak,panik atak
yes,"lütfen gidin bir psikiyatrdan yardım isteyin, durumu anlatın",panik atak
yes,"beni uykumda yakalıyor. ...sakinleştirici iğneden sonra yatağa girince ise bu sefer içimde bir gariplik hissettim. ...bu iki ayda ikinci panik atağım. ...ilaç konusuna gelirsem, senelerce anksiyete için kullandım faydasını gördüm ama karakterim zayıf kaldı. ...psikolojim bayağı yerinde aslında, neden panik geçirdim bilmiyorum ama fark etmeden depresyona da girmiş olabilirim.",panik atak
yes,"anksiyetenin ilerlemesi ile gorulen ve hayati size zindan eden rahatsizlik. vucut ve akil resmen bagimsiz calisir ve kendi bedenin uzerinde kontrolunun olmadigini bu kadar net gormek panik hissini arttirir. belirtileri kendini cok onceden gosterir aslinda. bedenin ve beynin sana birseylerin yolunda olmadigini anlatmaya calisir ama dinlemezsin. (kalabalik ortama girememek, nefes alamadiginizi hissetmek, ucaktan asansorden korkmaya baslamak vs)",panik atak
yes,"panik atak, anlatı birliğini kaybetmiş zamansallığı içinde boşluklar yaşayan bireyin",panik atak
yes,"bir yeriniz ağrıyordur düşünürsünüz ha ben gündüz şunu yapmıştım ondan dersiniz, bir yeriniz ağrıyordur düşünürsünüz düşünürsューzsunuz mantıklı bir sebep yoktur, işte o zaman sıkıntı büyük...kısacası beyniniz sizden mantıklı deliller ister.geçmişte yaşadığınız deprem, türbülans, karanlıkta yalnız kalma vb. gibi durumlar genel tetikleyicilerdir.",panik atak
yes,"azalan seratonin ve iş stresi, birlik olup üzerime geliyorlar",panik atak
yes,"kaygı bozukluğu, panik yaşayan kişiler genelde kısa kısa yüzeyel nefes alıp verirler farkında olmadan. bunun için nefes terapisi çok faydalı ya da kardiyo yapıp-ama iyi zorlayarak- akciğer kapasitesi arttırılır, fitness ile göğüs,sırt kasları güçlendirilerek nefes alıp verme daha sağlıklı hale getirilir.",panik atak
yes,45 dakikada geçer dediği fakat 5 saat boyunca geçmediğini bizzat yaşamış biriyim.,panik atak
yes,ağır panik atak geçirdim hala da ilaç kullanıyorum. arabaya binemez durumda idim. çeneme kadar uyuşurdu ve dizimin boşaldığını hisseder bacaklarım tir tir titret ayakta duramazdım.,panik atak
yes,"yakınım çok üzüldüğünde, ağladığında (saatlerce) ilk kalbi sıkışmaya başlıyor, kusuyor, hızlı nefes alıp veriyor ve en son gözleri kararıp bayılıyor. ayılana kadar kolları uyuşuyor, kilitleniyor, çenesini bile açamıyor. çenesi o kadar kilitleniyorki sonrasinda günlerce ağrıyor.hiçbiryerini haraket ettiremiyor bir süre ve felç olduğunu düşünüp ağlıyor",panik atak
yes,"iki gündür uyuyamıyorum.-heartbeat, panik atak mı olduk diye düşünüyorum...terliyorum uykudan uyanıp elim ayağım falan karıncalanıyor , çarpıntı ile uyanıyorum...",panik atak
yes,"yıllardır çektiğim sıkıntı. hayatımı o kadar mahvetti ki artık bu şekilde hayatıma devam etmenin bir anlamı olmadığına bile karar vermiştim. çok çok dibini yaşamış biri olarak, kendimce bulduğum bir çıkış yolunu sizle de paylaşmaya geldim. umarım işinize yarar.o kadar çok atak geçirdim ki, artık gelişini hissedebiliyorum.",panik atak
yes,"bu atakları beyin mi yapıyor vücut mu? bu ataklar geldiğinde kendin inansan bile geçeceğine, bilsen bile geçeceğini o an vücuduna söz geçirebiliyormusun ki?",panik atak
yes,uzun süre yaşadığım problemdi. yürüyüş ve spor yaparak düzelebilen bir problem.,panik atak
yes,"içimde kötü bir his var, kötü birşey olacak hissi... sanki önünde patlamaya hazır bir bomba var ve sen de patlamasını bekliyor gibi olursun... ufaktan korkmaya başlarsın ve titreme kısmına geçersin... kalbin bu evrede senden bağımsız bir şekilde çalışmaya devam eder. kalbinin atışını duymaya başlarsın. hızlanışını. atmasını. devam eden atmasını... atıyor diye sevinirsin ama fazla atıyor. patlayacak galiba diye titreye titreye bağırmaya başlayırsın.",panik atak
yes,"zor bir hastalığın var sanırım yeni birde, alışırsın çok kafana takmamaya çalış şunu unutma eğer öleceksen önceden sinyal alamazsın bu kadar net değil birçok şey. unutma yalnız değilsin birçoğunun başında bu günlerin ama alışacaksın ve geçti gibi olacak aklının bir köşesinde kalacak çünkü bunu bir şekilde öğrendin şimdide bununla yaşamayı öğreneceksin ve sonra senin gibilere bir gün dersler vereceksin... ama unutma vücudunda olanları sen kontrol edebildiğin kadarını biliyorsun bilmediğin daha çok mekanizma var kendini biraz bırak kontrolun hala sende olduğunu farzet",panik atak
no,yürek kalkgınlığı,panik atak
yes,36 yaşımda 2019 yılının kasım ayında ilk kez başıma gelen olay.. aniden içime bir sıkıntı girdi ellerim uyuştu ve çarpıntı başladı korku endişe ve kalp krizi geçirdiğini sanıyorsun... panik atak bitti ama nur topu gibi bir depresyon başladı belki de depresyon bunu tetikledi,panik atak
no,öl daha iyi,panik atak
yes,"panik atak bir insanın başına gelebilecek en kötü şeylerden birisi. yoğun stres altında olduğum bir dönem birkaç antidepresan kullanmaya başladım. bir gün yine takılırken daha önce başıma hiç gelmeyen bir şey geldi. sigarayı içtiğim anda kalbim sıkışmaya başladı, nefes alışım zorlaştı. kalp krizi geçiriyorum ölüyorum sandım. aylarca her yaptığım harekette 'eyvah kalbim çok mu hızlı atıyor?' tribine girdim. kullandığım ilaçları bıraktım. birkaç kere daha aynı sıkıntıları yaşadım. merdiven bile çıksam tribe girer oldum. kapalı ortamlarda duramadım uzun bir süre. o ilk atağı geçirdiğim eve bir daha asla giremedim. çünkü o psikoloji öyle bir sey ki size o eve girdiğiniz anda yine aynı şeyleri yaşayacakmışsınız hissini delicesine baskılıyor.",panik atak
yes,hastalığı. zırt pırt nüksediyor. sanırım kurtuluş yok. her şey yolundayken bile rahat vermiyor. oturmuş kötü bi'şey olmasını bekliyorum,panik atak
yes,"gogus agrisi cekiyorum. gogus agrisi gibi de degil gibi de. gecen yil kendi kendime panik atak teshisi koymustum. yer birden ayaklarim altindan cekiliyo, kafami toparlayamiyo kalp carpintilari yasiyodum. calisirken, birseyler okurken, yururken ozellikle sokakta araba kornasi dahil siddetli sesler duydugumda birden atak geciriyodum.",panik atak
yes,en son nöbet geçirdim ağır bir nöbetti.. bileğimi kırdım 1 ay olucak hala alçıda ... boynumda boyunluk var... yaşamıyorum zaten panik cehenneminde yaşıyorum,panik atak
yes,anksiyete bozukluğu,panik atak
yes,"vücutta hissedilen en ufak bir ağrı tetikler bu illeti; ama bende artık olayı abarttı, elim üşüdüğünde ve midem bulandığında da atağı tetikliyor.",panik atak
yes,"kalp krizi diye gidersin acile, duyunca gururuna yediremezsin",panik atak
yes,"I've been living with this disease for about 20 years. I diagnosed myself, but it took me three to five years. I know it started after the August 17th earthquake. When an attack comes, I know what to do. I've had very severe attacks that lasted 6-7 hours; I thought I should see a doctor, but I didn't go because I was sure they would prescribe medication and I didn't want to take it. For 4-5 years, I was able to control it, but it's not really gone. It comes back about 5-6 times a year, usually during hot summer months. It's triggered by mixing drinks, getting little sleep, overexerting myself, and getting extremely angry at someone. When it happens, I feel like I've been underwater for 5 minutes without breathing, and I wake up gasping for air; my heart is racing, and I shake all over. I have to get out of bed and walk around until dawn.",panik atak
yes,kaza geçirirsem çocuklarıma ne olur temalı kalp çıkması,panik atak
yes,tedavi olmasını sağladığım lanet rahatsızlık,panik atak
yes,kontrol edemiyorum,panik atak
yes,kucuk heyecan ve korku dalgaları vuruyor,panik atak
yes,"hayatımda ilk kez beş gece önce yaşadığım tarifi hakikaten güç rahatsızlık. tetikleyici olarak kafamın şu sıralar meşgul olmaması, çokça kaygı ve ek olarak şu corona virüsü oldu sanıyorum. ilk atak sonrası her gece nefes darlığı ve özellikle göğüs sıkışması, ağırlık hissi ve aynı anda göğüs yanması hissi",panik atak
yes,"kalbim sıkışıyor diye ekg çektirtilen, asistan doktorun bağımlılık yapar diye vermek istemediği nervium, xanax, rivotril gibi ilaçların yarım saat civarında işi bitirdiği",panik atak
yes,kafamda o kadar çok felaket senaryosu nasıl bir anda beliriyor ve kontrolsüzce ilerliyor şaşırıp kalıyorum kendi kendime tabiki bu derin derin nefes alıp vermeye başlayıp kendimi telkin ederek biraz olsun sakinleşebildikten nabzım düştükten sonra oluyor.,panik atak
no,hahahaha bu dönem en popüler olacak olan zihinsel hastalık.,panik atak
yes,psikiyatrik ve psikolojik destek al. kendinle bol bol konuş. ve kabullen.,panik atak
yes,"göğüs ağrısı ya da göğüste sıkışma, çarpıntı, kalbin kuvvetli ya da hızlı vurması, terleme, nefes darlığı ya da boğulur gibi olma, soluğun kesilmesi, baş dönmesi, sersemlik, düşecek ya da bayılacak gibi olma, uyuşma ya da karıncalanma, üşüme, ürperme ya da ateş basması, bulantı ya da karın ağrısı, titreme ya da sarsılma, kendini ya da çevresindekileri değişmiş, tuhaf ve farklı hissetmek, kontrolünü kaybetme ya da çıldırma korkusu, ölüm korkusu, gerilim tipi baş ağrısı",panik atak
yes,"boğazıma yumru oturuyor gibi nefes alırken, kalbim hızlı hızlı atmaya başladı, oturunca bacağım titremeye başladı. şimdi kalbim hala davul gibi atıyor bir ara acaba bu kadar hızlı çarpıp birden dururda ölür müyüm diye düşündüm",panik atak
yes,hayatımda ilk defa bu sene panik atağın tadına baktım.. aklıma geldikçe kalbim yerinden çıkacak gibi atıyor ve ben fenalik geçiriyorum,panik atak
yes,hatırlamak istemediğim anılarım var kendisiyle. geçmiyor illet,panik atak
yes,"kaygısını duyduğun şey her neyse başına gelse, bundan daha az zarar verir eminim",panik atak
yes,böyle zamanlarda senden nefret ediyorum...panik ataktan şikayetçi olduğunu duyduğunuzda ya da atak geçirdiğini gördüğünüzde küçümseyip şakaya vurmayın...dikkat edin lütfen böyle günlerde kendinize dikkat edin.,panik atak
yes,sebepsiz kalp çarpıntısı ve el titremesi yaşıyorum. yokluk (hiçlik) hissi acaba panik atakla mı bağlantılı diye düşünüyorum.,panik atak
yes,ellerim ayaklarım boş aldı bayılacak gibi hissetmeye başladım. doktor piskolojik bu tamamen dedi. ve beni 15 sene geriye götürdü bu durum.,panik atak
yes,bu hastalıktan mustarip olanlar bu aralar ciddi sorunlar yaşıyor,panik atak
yes,"çırpıntı can sıkıcı, tetikleyicisi malum corona ve işlerin kapanması",panik atak
yes,dakikalarca kalbimin ritmini dinledim. şimdi hem deprem hem de salgının üzerimde bıraktığı bir iz ile gece uykularım delik deşik.,panik atak
yes,15 gunluk cocugum 10 gun yogun bakimda kaldiktan sonra kavusunca ona bakmanin sorumlulugu da ustune binince insan psikolojisi kaldiramiyor ve panik bozukluk yasayabiliyorsunuz. ... ulan insan uykuya dalarken gerinir mi? ... lan garip garip seyler oluyor beynimde ve uyuyamiyorum enteresan bir sekilde.,panik atak
yes,"geçmeyecek diye düşünmeyin. ve bu hastalığın kimseyi öldürmediği kesin. hatta daha önce yaşadığınız ve atlattığınız ataklar kalbinizin, beyninizin, vücudunuzun ne kadar güçlü olduğunun da bir göstergesi. sonuçta hiçbirinde ölüp bayılmadınız. yine ölmeyeceksiniz. bunu yapmak zor olsa da atak anında durumu sıradanlaştırın.",panik atak
yes,"ani yabani korku- panik ataktamamen psikolojik olan bu vakalar sakin ruh hali ile üstesinden gelinebilecek durumdur. hastalık değil, psikolojik vakadır. korkudan türer.",panik atak
no,türk dil kurumuna göre panikatak biçiminde bitişik yazılan birleşik kelime.,panik atak
yes,kucuklugumden beri panik atak yasiyorum.. ayrica bipolar tanisi konuldugunden normal depresyona girdigim zaman farkli ilaca da gecirmiyolar.. biraktim.. bazen direkt kendimi camdan atma fikrine bile kapiliyorum.. kesinlikle yeni bi tedaviye gecmem gerek..,panik atak
yes,"ilk başta fiziksel olarak etkiledi beni. ilk atağı hatırlıyorum mafetmişti. kalbim deli gibi çarpıyor, nefes alamıyorlar, yerimden dahi kalkamıyordum. sonra devamı gedi. sürekli ataklar, uykusuzluk, titreme, ölüm düşüncesi.",panik atak
yes,yaşadığım bir dizi olumsuz hadiseden sonra tavan noktaya ulaştı ve yakamıuzun süre bırakmadı. yine kötümser düşüncelerin esiriyim,panik atak
yes,"2003 yılında üniversitedeyken yakalandım ben bu merete. ufak ufak huzursuzluk, göğüste baskı hissi, nefes darlığı, ani ürperme ve soğuk terleme ile başladı sonra da ölüm korkusuna, nedensiz endişe ataklarına, uykusuzluğa dönüştü. bendeki ölüm korkusu kalp krizi geçirerek ölmekti. ... sonra bir kez daha başka bir hastanede kalp doktoruna gittim. çok iyi bir doktordu. ... bana kalbimde ya da vücudumun başka herhangi bir yerinde bir sorunum olmadığını, çok sağlıklı olduğumu, bunun psikolojik bir rahatsızlık olduğunu anlattı ve neler yapmam gerektiğini söyledi.",panik atak
yes,"kendisiyle aşırı stresli olduğum bir dönemde tanıştığım illettir. bendeki etkileri fiziksel olarak yoğun bir mide bulantısı, kalp çarpıntısı ve nefes darlığı, psikolojik olarak ise her şeyin kötü olacağı ve bulunduğum yerden kaçma hissi. özel hayatımda da işler iyi gitmeyince kendisiyle bir vize sınavında yoğun bir panik,nefes alamama ve mide bulantısı ile tanıştım.",panik atak
yes,düşük dozda anksiyolitik ilaçlarla atlatılabilir. zaman içinde semptomlarına alıştıkça kaygılarınız azalır.,panik atak
yes,"ilkç 3 ayda ilaç kullanmadan atlattigim, şimdi evden bile çıkamıyorum, ilaç kullanma alışkanlığım yok",panik atak
yes,"her şeyin içine atıldığı bir yaşamda, konuşulmayan bir ailede (özellikle baskıcı bir ebeveyn de varsa) kişinin yaşayacağı kriz ve sonrasında yaşayacağı hastalık kuvvetle muhtemeldir",panik atak
yes,"24 yaşındayım. ...yatağa uzanmamla beraber “lan korona mıyım?” ...yavaş yavaş gelen o çarpıntıya engel olamıyorum. en son kalbim yerinden çıkacak gibi oluyor tabi. sürekli nefes alışverişimi kontrol ediyorum, “alıyorsun işte iyisin” cümlesini söylüyorum ama arkada “yeterli değil az alıyorsun” hissi engel olamıyorum...ve nefes alamadığımı kabul ediyorum sonunda, ...kafamda sürekli “bana bir şey olacak” düşüncesi dönüp duruyor.kendimi annemin yanına nasıl attığımı bilmiyorum “anne ben iyi değilim” diye. beraberinde inanılmaz bir el ayak titremesi, yürümede zorluk...",panik atak
yes,2 senedir nerdeyse hiç atak yaşamamama rağmen yine canım cinlerim (panik atak) geri döndü. ve güncellenmiş gün boyu süren nefes darlığı sorunum.,panik atak
yes," geceleri korkuyla uyandım, panik semptomları yaşadığında kendimi durdurmayı başarabildim. ufak tefek panikler yaşayıp sakinleşmiştim.",panik atak
yes,"10 gündür çektiğim nefes darlığı, kalp krizi geçiriyorum hissi vb göğüs hastalıkları... doktor anlattıklarıma bakarak panik atak yaşıyor olabileceğimi... derdimi bir de psikiyatriste anlattım. ...anlattıklarımın tümüyle panik atakla uyumlu olduğunu söyleyerek ilaç yazdı... en son 15 sene önce panik atak geçirmiştim. ondan beri tonlarca üzücü şey yaşadım ama panik atağım tekrarlamamıştı.",panik atak
yes,"intense stress, anxious personality, panic attacks, thought of dying, taking Zedprex Prozac but still having palpitations",panik atak
yes,aslında çoğu zaman bilinçdışında var olan ve kişinin yüzleşmekten kaçındığı bir takım çatışmalarının sonucu ortaya çıkan bir durum niteliği taşımaktadır. ... panik atak gerçekte nasıl bir rahatsızlıktır? ...,panik atak
yes,ruhsal duyguların fiziksel etkilere dönüştüğü bir durum,panik atak
yes,kontrolünde olmayan çok acayip bir sorun,panik atak
yes,"elleriniz titremeye başlar, nefes alamazsınız, midenize kramplar girer. vücudunuzun her bir yeri aynı anda isyan bayraklarını çekmiş ve iflas etmeye hazırdır. aldığınız her nefes sanki son nefesiniz olacaktır. sürekli ben ne zaman öleceğim diye beklersiniz.",panik atak
yes,psikiyatrik hastalık,panik atak
yes,"kendime konduramıyorum bir türlü. ağır geçiriyorum bir de. bitmek bilmeyen kusma atakları, saatlerce süren terleme, kalp ağrısı, nefes darlığı... çünkü ben ne yapacağımı bilmiyorum. bana neyin iyi geldiğini bulamıyorum.",panik atak
yes,kaygı ve stres kaynaklı olduğu söyleniyor olsa da kaygısız ve stressizken de yaşamışlığımız var,panik atak
yes,bir süre koltukta yatar vaziyette durup geçmesini bekledim ama geçmiyordu sadece azalıyordu şiddeti... sürekli mide bulantısı ve ishalim oluyordu... tehdy kendimi iyi hissetmeyince... novamente kendimi iyi hissetmiyorum ve atak olduğu gün yine ishal oldum... eşim panik atak olabilir dedi bi psikiyatriye görün dedi... psikolog dedi ve düşük dozda 5mg antidepresan yazdı,panik atak
yes,aa panik atak dur biraz derin nefes alayım,panik atak
yes,son bir senedir dozunu git gide arttıran klostrofobi ve agorafobinin göz kırpmasından anlamalıydım. çok korkuttu beni bu sefer,panik atak
yes,"Bir gerginlik hissettim... nabzım hala 120 lerdeydi. buna rağmen kısa bir dalış yapayım dedim... o an hissetiklerim şöyle, ben böbrek taşı düşürdüm... geçirdiğim atak la... bunun panik atak olduğunu söylediler",panik atak
yes,"ani çarpıntılar beni mahvediyor. ellerim hafif titriyor, kulağım hep kalbimde, bütün bedenim çarpıntıdan sallanıyordu. gerçekten panik atak yüzünden zor zamanlar geçiriyorum. kalbim ne kadar hızlı atıyor dedikçe daha da hızlanıyor, yavaşlatana kadar ne yapacağımı şaşırıyorum.",panik atak
yes,sonsuz kadar geçebilecek bir illettir,panik atak
yes,"öznelerin kaygıya boğulduğu anlar. bu anları ilaçla ancak yatıştırmak mümkündür, öznelerin de akıllarına gelenleri konuşması. yoksa her paniğin sebebi aynı değildir, yahut oraya geliş yolu da. arzuyla karşılaşmadır panik, yani kaygı arzuya karşı bir savunmadır.",panik atak
yes,"fiziksel acılarla ilgili bir yanıt buldum, içinizdeki korkuları yatıştıracaktır:“duygularımızın oluşumunda; beynimizi, sinir sistemimizi, kalp atış hızımızı, nefes alışını, sindirimi, uykuyu ve diğer pek çok şeyi etkileyen hormonlarımız rol alır.",panik atak
yes,panik atak nedense hep hayati organların hastalığını taklit ediyor. insanı en çok korkudan delirten hastalıklar onlardır da ondan.,panik atak
yes,"ani yakaladiginda neyin ne oldugunu anlamazsiniz, kaygilar ardi ardina gelir, normalde umursamayacaginiz seyler hakkinda asiri endiselenirsiniz ve bu da bazi fiziksel tepkilere yol acar, nefes akmakta zorluk, yarim nefes alma hali, yuzun kaskati kesilmesi, gulumsemek isteyip gülememek gibi, cogu mimigi yapamayisiniz, surekli gelen kusma hissi ve kusamamak ama surecin finalinde artik ayakta duramamak, basin donmesi, tansiyonun dusmesiyle yere yigilircasina oturmak ve kusmak ve rahatlama halinin baslangici",panik atak
yes,"ilk kez, gecenin 3 buçuğunda, çarpıntım var zannederek acile gitmiştim... bugün atak geçirmedim ama beklenti anksiyetem sürmüyor diyemem, bunları yazarken dahi... günde 250 hasta muayene etmek, arrest vakalar, asistanlığa başlayacak olmak ve de başlayamamak ikisi ayrı ayrı, evlilik derken bir çok stres faktörü birikmiş birikmiş ve sonunda patlak verdim.",panik atak
yes,atak geçirdiğini düşünüyorsan kesinlikle hiç kimseye bahsetmemek aile zoekt sürekli bir onay ve destek bekleme halde bu destek hiç bir zaman seni tatmin etmeyecek,panik atak
yes,"hayatımı zindana çeviren lanet hastalık... hızlı kalp atışları başladı... nefes darlığı ile çok güzel bir ikili oluşturdu... gözlerim kararıyor tek isteğim ben buradan gitmek istiyorum, buradan gitmeliyim oluyor... quatre aylığına çalışmaya gittiğim yerden ilk gece de ayrılmak istediğimi söylüyorum... hayallerim ve belki de geleceğim ellerimden bir bir kayıp gidiyor... bu lanet şeyin aslında hiç geçmediğini ve sinsi bir düşman gibi bir köşede bekleyip en zayıf olduğum anı kolladığını anlıyorum... ben bu panik atak denilen illetle yaşamayı öğrenemedim.",panik atak
yes,"panik atak; çarpıntı, terleme, titreme, nefes darlığı, uyuşma veya kötü bir şeyin olacağı hissini içeren aniden gelen yoğun korku dönemidir.",panik atak
yes,"korkak, tavuk yürekli diye tabir ettiğimiz yeni moda hastalık",panik atak
yes,konfor alanına girmemek ve hayatını değiştirmek büyük etki eder. kısaca beynin gerekli yerlere yanlış hormon salınımından kaynaklandığı söylenir.,panik atak
yes,hastalık,panik atak
yes,"terleme çarpıntı, ortamdan yabancılaşma hissi, zihinsel bir bulanıklık, iletişim kurmakta zorlandım, deliriyorum hissi ile biraz kalbim hızlandı",panik atak
yes,"yıllarca okulda arkadaş edinemiyorum. kimseyle konuşamıyorum. çarpıntım oluyor, nefesim daralıyor. sosyal ortamlara giremiyorum yanımda biri yokken diye kendimi anlattım basit ilaçlar yazarak gönderdiler. hiçbiri işe yaramadı. tedaviyi hala reddediyorum. yaşamaya mutlu olmaya ve başarmaya dair umudum ya da inancım kalmadı",panik atak
yes,sanki bütün gökyüzü göğsüme girmiş gibi ama tek bir nefes alamıyorum. akabinde gözyaşı süzülüşü ve son seferinde ellerimdeki hissi de aldı.,panik atak
no,panik atak nasıl diye soranlara carmina buruna’nin o fortuna bölümünü dinletiyorum,panik atak
